epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec
1,0.04461718901437362,0.04461718901437362,0.0,0.0010924658431818157,30.618190014591924,0.8453832478214194,0.00039663062082763645,0.00039663062082763645,0.0,0.00039627539003595305,24.16573686250051,0.8223667275110881
2,0.00032011067830629787,0.00032011067830629787,0.0,0.0003197436515733393,34.510105751885305,0.9374136312802632,0.0002747005979399546,0.0002747005979399546,0.0,0.00027433174867898437,25.35811239894231,0.9124429899255435
3,0.00024643571969311406,0.00024643571969311406,0.0,0.0002460477316635661,35.600871250859015,0.9557514322775381,0.0001978142276196498,0.0001978142276196498,0.0,0.00019741303211655273,26.894940022786457,0.9449241965810458
4,0.00015074764814495143,0.00015074764814495143,0.0,0.00015029062805223037,37.79242592083966,0.976867411966677,0.00013551195010419784,0.00013551195010419784,0.0,0.00013503507514875916,29.341030325253804,0.9634604699412982
5,0.0001238752530124556,0.0001238752530124556,0.0,0.00012338067001029331,38.69673872375488,0.9811029042491206,6.98163370692176e-05,6.98163370692176e-05,0.0,6.933445336805258e-05,32.04157047049205,0.9712225893636545
6,4.443270657524139e-05,4.443270657524139e-05,0.0,4.397493998274311e-05,43.46782027294017,0.9894832877229761,3.291679517102845e-05,3.291679517102845e-05,0.0,3.248127377851991e-05,34.73279092788696,0.9794786723057429
7,3.2397168305545134e-05,3.2397168305545134e-05,0.0,3.1963158984446504e-05,44.80297289247866,0.9912613908273202,2.7968655218235957e-05,2.7968655218235957e-05,0.0,2.754679879823622e-05,35.10216117445628,0.9799615704715252
8,2.6678010039311763e-05,2.6678010039311763e-05,0.0,2.6257185064120373e-05,45.54076706497757,0.9921342026392619,2.43653481805192e-05,2.43653481805192e-05,0.0,2.395100299755389e-05,36.01524848747253,0.9814472021957239
9,0.06808731308382886,0.06808731308382886,0.0,0.008414618548629127,38.60409126091003,0.9484776271338816,0.00027205289137843163,0.00027205289137843163,0.0,0.0002716368823985249,25.40884694957733,0.8871991843680541
10,0.00021411000162199209,0.00021411000162199209,0.0,0.00021368611958395275,36.243993611088506,0.9642749045160082,0.00016683462295880722,0.00016683462295880722,0.0,0.000166411687719877,28.058822971979776,0.9520848192473252
11,0.00014959677082003543,0.00014959677082003543,0.0,0.0001491613517843049,37.826344193635165,0.9784566739400228,0.00013761663974613234,0.00013761663974613234,0.0,0.00013718048140731298,29.337128129959105,0.9691507033705712
