epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec
1,54.26096290418837,1.1652220895147939e-05,54.260951234040434,0.00023265242622949665,36.205583414713544,0.9634443560353032,0.00020527165405746927,0.00020527165405746927,0.0,0.00020487928163826532,28.182883450190225,0.9667069546580315
1,0.0021900617661115207,0.0021900617661115207,0.0,0.0008198076322991659,34.27883997048272,0.9270780656481231,0.00016933931718540407,0.00016933931718540407,0.0,0.0001688626943288606,28.018313623746238,0.9519596767524878
2,0.00014607210320968146,0.00014607210320968146,0.0,0.00014562451937322126,37.92512241787381,0.9787121629361754,0.00013471894140593577,0.00013471894140593577,0.0,0.00013430964811747496,29.474772526105244,0.967782558709383
3,0.00013071829940869336,0.00013071829940869336,0.0,0.00013032127505802136,38.40535641649034,0.9814577404481394,0.00012591599700378234,0.00012591599700378234,0.0,0.00012553491913892383,29.928472496668498,0.9725095064342022
4,9.37904623807063e-05,9.37904623807063e-05,0.0,9.331032899488626e-05,40.447441934091074,0.9843928725454543,4.266224416384527e-05,4.266224416384527e-05,0.0,4.215067653899496e-05,33.653634251594546,0.9756595698992411
5,3.73846696809913e-05,3.73846696809913e-05,0.0,3.691961602291687e-05,44.28373757708514,0.9905109384501422,3.052955231028894e-05,3.052955231028894e-05,0.0,3.0090497438322926e-05,34.93702948888143,0.979653495490551
6,2.8467060964936133e-05,2.8467060964936133e-05,0.0,2.8041627523500077e-05,45.31943865514685,0.9917466329115409,2.490808239921686e-05,2.490808239921686e-05,0.0,2.4493222025967043e-05,35.61920010948181,0.9802462425331274
7,2.5995057039835956e-05,2.5995057039835956e-05,0.0,2.5599891444909626e-05,45.67414364058883,0.992218586815728,2.993830539321607e-05,2.993830539321607e-05,0.0,2.9551395026411835e-05,34.694767651875814,0.9795280659198761
8,2.4417630795613623e-05,2.4417630795613623e-05,0.0,2.4043877146107626e-05,45.97198435239439,0.9925239271941009,2.536262895390943e-05,2.536262895390943e-05,0.0,2.498908725669935e-05,35.37773692417145,0.9811164083083471
9,2.344580358368586e-05,2.344580358368586e-05,0.0,2.3079196793939143e-05,46.124879708749276,0.9926983864042495,2.4017300458922364e-05,2.4017300458922364e-05,0.0,2.364951631002062e-05,35.921189018249514,0.9825784615675608
10,2.219464393931924e-05,2.219464393931924e-05,0.0,2.1831100750003112e-05,46.30037417602539,0.9928603902216311,2.160228179980095e-05,2.160228179980095e-05,0.0,2.1236814897671746e-05,36.24787648995717,0.9819224346379439
