epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec
1,5.955134444342719,0.19550863416328232,5.75962581147088,0.0028558640939493974,25.669139608312538,0.7228030328126969,5.710022854328155,0.0009004700794491025,5.709122386693955,0.0010002222603094802,20.054913392384847,0.5885430778265
2,5.709775753727666,0.0006763986653251642,5.7090993557682745,0.0007512277223135311,30.831845911096643,0.8641220365453649,5.709577434142431,0.0005039545796535095,5.7090734767913816,0.0005595981341405908,22.34223217010498,0.762884117056926
3,5.709449748145209,0.00039063294587605117,5.709059111842403,0.00043367642244427566,33.20310701214826,0.9108919729833249,5.709358340581258,0.0003075546595124858,5.709050784746806,0.0003413616100036355,24.610069801012674,0.8779318511386712
4,5.709298331366645,0.00025085065905565255,5.70904748139558,0.00027833945092020765,35.161074022081166,0.9473743389094318,5.7092744340101875,0.0002291162556857671,5.709045321146647,0.00025416919190259554,26.700825669606527,0.9363237686554591
5,5.709252121678105,0.00020920315074747324,5.709042918028655,0.00023205722637444355,35.99470268701624,0.9607361183166504,5.70924137655894,0.0001982596335301423,5.709043120622635,0.00021989909888437371,27.616512709935506,0.9571340941786766
6,5.709234439991139,0.00019402573994766161,5.709040411772551,0.00021519093869116018,36.35737569003635,0.9650931741749799,5.709233433643977,0.00019459595948410425,5.709038839101791,0.00021581350605432212,27.914420370737712,0.9643510086536408
7,5.709227249710648,0.00018876892906781803,5.70903848167702,0.00020934920146181766,36.49285830971047,0.9665595230526395,5.709231706142425,0.00019274721748418718,5.70903895576795,0.00021375355079650642,27.915785826365152,0.9666587151288987
8,5.709224206712511,0.00018652726920575973,5.709037677623607,0.00020685812878030077,36.575883864226164,0.967096199353536,5.709223091046016,0.00018643132588924043,5.7090366615454355,0.00020675386310866392,28.122678778330485,0.9672128937145075
9,5.709222475828948,0.00018489976891066396,5.709037574061641,0.0002050496138237779,36.60443481332285,0.9673778858184815,5.709222457408905,0.00018493329475927566,5.709037524461746,0.00020508879986573446,28.16279246966044,0.967552598108848
10,5.709221165974935,0.00018378981929358646,5.709037375556098,0.00020381620883105184,36.64576572672526,0.9675794952357257,5.70922292971611,0.0001860854983824538,5.70903684480985,0.00020637066501990375,28.055651103655496,0.9676693776448567
11,5.709220986825448,0.00018355858208680595,5.709037427972865,0.00020355923812517344,36.628115869027596,0.9675836178108498,5.709222057580948,0.00018451288185747218,5.709037545045217,0.00020462131846140134,28.178098626613618,0.9679022678434849
