epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec,val_mse_gt,val_mse_gt_h,val_mse_gt_e,val_psnr_gt,val_psnr_gt_h,val_psnr_gt_e,val_ssim_gt,val_ssim_gt_h,val_ssim_gt_e
1,3021.9101893709735,5451.59578057601,592.2246054879862,0.0018073970251293219,19.25820900591629,0.8627378996726461,983.0823153654734,1960.7931385040283,5.3715099692344666,0.00040935626657301327,25.50593646367391,0.9487580582499504,0.09609310328960419,0.13180629753818116,0.06037990853656083,13.636574506759644,13.327849467595419,13.945299824078878,0.3674517221127947,0.5287203143040339,0.20618312891262272
2,569.007271319204,798.3823820358205,339.6321596624727,0.00019321558988310775,27.88910849512471,0.9669466986192912,683.969571352005,1359.6216519276302,8.317498862743378,0.00024871335729888716,27.352734168370564,0.968014714618524,0.09799249439189832,0.13239410131548843,0.06359088878768186,13.155858675638834,12.997876087824503,13.313841342926025,0.2788590262643993,0.426995400339365,0.1307226515491493
3,480.04034850495685,566.3918958546426,393.68880155301207,0.00012061112817042089,29.626199751668633,0.9736055575699603,527.7486986716589,1046.4379942417145,9.059405406316122,0.0001544986015081425,29.82055139541626,0.9695335974295934,0.09809723993142445,0.13497514417394996,0.061219334291915097,12.923822164535522,12.587688008944193,13.259956320126852,0.22708295673752824,0.34862088070561487,0.10554503258511734
4,448.65253499107905,497.12921424612614,400.1758542535429,0.00010480175147694315,30.060597015218146,0.9754741010366458,301.0258560180664,591.7942186196645,10.257490615049997,0.00014904437512086588,29.04451044400533,0.9737909262379011,0.09934070566669106,0.13573836519693336,0.06294304582600792,12.563217600186666,12.132471005121866,12.993964314460754,0.18603234299613783,0.2849954137733827,0.0870692702337692
5,432.0485450780787,464.83336729799964,399.2637235090066,9.891749500445012e-05,30.209310859300516,0.9764899914439821,281.67953602472943,555.4194811185201,7.939582884311676,0.00015342727844351126,28.601073503494263,0.9749488805731138,0.09918553289026022,0.13634424982592463,0.06202681715755413,12.637784878412882,12.246187488238016,13.029382387797037,0.18909491109661758,0.29513705847784877,0.08305276485528641
6,417.6958869102442,440.1184215093676,395.2733520941712,9.556422397051966e-05,30.279242312173707,0.9771334485843848,224.54990235964456,442.0855456988017,7.014254788557689,0.00015280706262880509,28.763245185216267,0.9754842619101206,0.09929646210124095,0.1371028826882442,0.06149004174706837,12.592069188753763,12.09343155225118,13.090706507364908,0.1775488310183088,0.2674338739986221,0.08766378951258957
7,414.5753584947631,436.17338420994474,392.9773333942721,9.562842352477165e-05,30.26221529341422,0.9775316682048318,290.0686469078064,574.308666229248,5.828629354635875,0.0001600303717168572,28.821905533472698,0.9747418810923895,0.1000548714461426,0.1375259105116129,0.06258383230306208,12.530364155769348,12.089701890945435,12.971026301383972,0.16145690712922564,0.24729621049482375,0.07561760250246152
8,409.32957129455855,428.70424623172994,389.95489693591946,9.320883900167142e-05,30.312379127430123,0.9778338350814666,259.9234826564789,513.2530342737833,6.5939332246780396,0.00017265135375055252,28.569465001424152,0.9752796366810799,0.09958423565452297,0.13769104486952224,0.06147742826336374,12.463543057441711,11.963854591051737,12.963231484095255,0.15315758237071955,0.23560912567578876,0.07070603970714728
9,401.6753325258951,410.8434250456462,392.507241090892,8.867419734234442e-05,30.429804279905923,0.9782361544986472,338.8025626341502,671.6809568405151,5.924170583486557,0.00021515175815996676,28.2222801844279,0.9756381586194038,0.0999178122729063,0.13811262665937343,0.06172299738197277,12.378255605697632,11.889417966206869,12.867093205451965,0.14002145073997477,0.21424397871790765,0.06579892222847168
10,395.57046920993315,404.08248951988764,387.058450020885,8.991590112639327e-05,30.36324155952128,0.9783438434250546,310.7954831123352,614.1451272964478,7.445846855640411,0.00024190719765708005,27.208797772725422,0.9763658791780472,0.10034530858198802,0.13788769642512003,0.06280291895382106,12.349743207295736,11.756260176499685,12.943226059277853,0.14041458566983542,0.20796444955825186,0.07286471980281324
11,393.2324048444558,398.52984347953617,387.93496613705895,8.782928360931485e-05,30.452832077351793,0.9785987662054351,343.321489016215,679.9028148651123,6.740165501832962,0.00019176162762353974,28.19592587153117,0.9769537846247355,0.10005422402173281,0.13861832457284132,0.06149012343181918,12.435867547988892,12.008893132209778,12.862842281659445,0.13831610298560312,0.2082413249105836,0.06839087869351108
