epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec,val_mse_gt,val_mse_gt_h,val_mse_gt_e,val_psnr_gt,val_psnr_gt_h,val_psnr_gt_e,val_ssim_gt,val_ssim_gt_h,val_ssim_gt_e
1,3385.2726314598917,3633.842928375678,3012.416914085641,0.00026691446766554256,29.202583088129053,0.9555598967730716,905.689743677775,1481.571991443634,41.866247495015465,0.00013419956515766293,30.407089630762737,0.9680564080675443,0.08017781640713413,0.11052556692933042,0.04983006770877788,20.121278524398804,21.740615844726562,18.501940886179607,0.7312293524543444,0.8939217080672582,0.5685370073964199
2,1527.066444577764,633.6421297263195,2867.202816931557,5.974507837813409e-05,32.60835033570421,0.9809631547797912,470.5395679473877,756.5500330130259,41.52385028203329,0.0001271722859807293,30.89193892478943,0.9735097562273344,0.07957126821080844,0.11087957148750623,0.04826296788329879,21.609114090601604,23.881685654322307,19.33654268582662,0.7745594903826714,0.9239854713280996,0.6251335106790066
3,1460.8180494263274,554.6705311056562,2820.0392288280323,5.2675163090312895e-05,33.093370663611246,0.9825704493228858,784.369130452474,1279.7379726171494,41.315832455952965,0.0001224423439604531,30.873826265335083,0.9752878546714783,0.07962261295566957,0.11164999504884084,0.04759523031922678,22.30532455444336,24.858412583669026,19.752236286799114,0.7944947505990664,0.9356008594234785,0.6533886256317297
4,1427.6111376432445,512.0284743467214,2800.9850319234115,4.884415549843768e-05,33.376993398530786,0.9831848138175304,1013.1402548948923,1661.0229545434315,41.31615161895752,0.00011369585437629819,30.907304763793945,0.9764489630858103,0.0789407038440307,0.1102806633959214,0.04760074394289404,22.43925968805949,24.74042812983195,20.13809136549632,0.8088332191109657,0.9377881313363711,0.6798783130943775
5,1407.5585561454013,483.4081124762223,2793.7841386117075,4.637119436493255e-05,33.53786574268793,0.9834898139628189,576.1895749568939,932.690702756246,41.437801678975426,0.00011301272593300382,30.808006048202515,0.9767981444795927,0.07835046915958326,0.10881938428307573,0.047881554307726525,22.784790595372517,25.020118713378906,20.54946192105611,0.8267129609982172,0.9419629871845245,0.71146293481191
6,1394.7324374953716,464.1637974960544,2790.5853025608153,4.6061231762289276e-05,33.593026407522046,0.9836057119459902,835.0479032198588,1364.0735775232315,41.50933583577474,0.00012121887228507451,30.633676528930664,0.9769516860445341,0.07845971609155337,0.10936177909995119,0.047557652733909585,23.041499932607014,25.40898935000102,20.674010912577312,0.8328629061579704,0.9456083998084068,0.720117412507534
7,1381.7621250242983,444.89875475264273,2787.0570898553206,4.5054269590953964e-05,33.674040322055184,0.9837533052639938,741.4417406717936,1208.0494163831074,41.53010050455729,0.0001225860829284405,30.577394406000774,0.9772802193959554,0.077797047716255,0.10744400943319003,0.04815008611573527,23.14484127362569,25.216994365056355,21.07268802324931,0.8534879262248675,0.9458622932434082,0.7611135480304559
8,1374.793630157037,434.66602368829376,2784.9849532430208,4.518710903147367e-05,33.685992729042376,0.9838340936396359,977.7507598400116,1601.8869474728901,41.54635794957479,0.0001199312581926885,30.44305149714152,0.977872853477796,0.07791656209155917,0.10739404894411564,0.04843907477334142,22.951520045598347,25.109120448430378,20.793919642766316,0.8483080094059309,0.9454610347747803,0.7511550076305866
9,1360.6406436576663,412.9680804031155,2782.1494079879108,4.4340802834038065e-05,33.789761931975306,0.9840007575484814,590.1268183390299,955.8239768346151,41.5810333887736,0.00011785958440668765,30.59891653060913,0.9779894749323527,0.07773459050804377,0.10627310909330845,0.049196071146676935,22.51567069689433,24.502795298894245,20.52854573726654,0.8560668254892031,0.9438820804158846,0.7682515742878119
10,1358.425341420829,409.6826391717269,2781.5393092440204,4.426241483915831e-05,33.80510250652006,0.984024918333614,830.8296364943186,1356.9502766927083,41.6485865910848,0.00011660697070207486,30.457441568374634,0.9783014232913653,0.07738357425356905,0.10524983750656247,0.04951731084535519,22.13892952601115,23.896124760309856,20.381734530131023,0.8580174868305525,0.9418947224815687,0.774140244970719
