epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec
1,9.912294560487236,2.3323859627495445,7.579908613872525,0.000917939450286971,21.991193679836687,0.9222676053431362,1.0796725617405027,1.0475746239156773,0.03209793723917877,0.0005273940015704284,23.17200448513031,0.9497271334528923
2,0.8685852042730385,0.7761663362313221,0.0924188672052917,0.00046432018569688273,24.08270318361255,0.9585312650102009,0.7587117612343282,0.6328951998235037,0.12581656178071474,0.0004724715808545928,23.334974314848584,0.9537259501119455
3,0.7223049046303989,0.6030141451347496,0.11929075929261214,0.0004231794213134601,24.439456227831364,0.9610354874936325,0.695645133441935,0.5799959013685584,0.11564923265844118,0.00046791771014250116,22.922413195610048,0.9558751806020737
4,0.6882723838585247,0.5653257735461985,0.1229466092441743,0.00041269891599763703,24.53349167249779,0.9626173135511118,0.6642712553522239,0.5467050989860048,0.11756615693684823,0.00043269840605656405,23.27466984875997,0.95851549243927
5,0.6726506493314748,0.5480162054653416,0.12463444442227836,0.0004053649232765302,24.57588870152478,0.9633033384361538,0.7688556755185127,0.650814275094308,0.11804140024988252,0.0005341582322022683,22.31192632007599,0.9534025460382303
6,0.6584220956922707,0.5333129298912971,0.12510916636594663,0.0004021859497727906,24.59779141186538,0.9636492740486471,0.6701525263736645,0.5489052413540582,0.12124728533786644,0.00036663865742472503,24.542686653137206,0.9616529689232508
7,0.6567282138560055,0.5300616578891943,0.12666655678778746,0.0004002221628471269,24.61245326634267,0.9638145860478776,0.6316193264139195,0.49006534821974734,0.14155397863814143,0.0003972714651311738,24.06617054017385,0.957544414371252
8,0.6466094468724671,0.5205631640285112,0.1260462820671181,0.00039789636299522786,24.621420453510012,0.9640774010058263,0.6396969535741955,0.5376162657182043,0.10208068723229129,0.00038460923978709616,23.902189280192058,0.9591495269536972
9,0.6469922057966485,0.5208716194070346,0.1261205858158133,0.00039884592260242886,24.623841480056257,0.9640931311941825,0.6451393191128348,0.5130221282277877,0.13211719110482956,0.00033512239764665235,24.597032831192017,0.9612617518107096
10,0.6403596176637858,0.5140623396253698,0.12629727704971322,0.00039528486959860214,24.64617402180676,0.964354284849212,0.6255577518406014,0.5161433564284816,0.10941439540368932,0.00040846868839435047,23.69626385307312,0.9573747237722079
11,0.635642469635507,0.5092535614614239,0.12638890758262708,0.00039570330583473326,24.63216288281843,0.96428169924501,0.6436161256746079,0.5198938313980276,0.12372229440890563,0.00040077663513329756,23.703104034105937,0.9609775794843832
12,0.6334637232583846,0.50846552721697,0.12499819535285375,0.0003935717365506405,24.657012688605143,0.964442403042486,0.6203519121333957,0.5002010738753403,0.12015083828384135,0.00038620541537541915,23.928335838953654,0.9613536678651968
13,0.6298695753253467,0.5028344716929711,0.12703510294381476,0.0003920318098116437,24.660494691387736,0.9645500387201942,0.6281383116953075,0.5075610458804295,0.12057726583214631,0.00043515533015670374,23.30731712436676,0.9595324017604192
14,0.6279223935228389,0.5022216284938898,0.12570076420797274,0.0003934236258470842,24.657413491705583,0.964483630741942,0.6150947955396647,0.4812336523371438,0.13386114336538593,0.000372232265769829,24.153721791267394,0.9621939886709054
15,0.6293726231178967,0.502848768015326,0.12652385446697614,0.00039251106424296886,24.65832073880598,0.9644884881673831,0.621239022600775,0.5213070807115485,0.09993194189035663,0.0003796183242399517,23.872400535265605,0.9625082862973213
16,0.6272800076417449,0.5002414330275138,0.12703857577948774,0.0003899515345631944,24.685059477367673,0.9647001984983824,0.6554106192017595,0.53457350166856,0.12083711747648583,0.0003133717830448101,24.94387408065796,0.9632144704461097
17,0.6220706512365861,0.49586354097201363,0.12620711093547785,0.0003899700133920585,24.67956154493359,0.9646480801687422,0.6241452652948598,0.4883135914846013,0.13583167362911627,0.00040482839457581574,23.892684904734292,0.9612171373963356
18,0.6218820242167085,0.49548947440363217,0.12639254911568776,0.00038960905203135613,24.682633901659347,0.9646731280320063,0.6174523269419248,0.4766858724153911,0.14076645431591897,0.0004229973115640557,23.500067764600118,0.9593010933200519
19,0.6192421683273609,0.4922441106060105,0.12699805771252273,0.000388431371014755,24.686194984833776,0.9646912424061536,0.6078827363696571,0.45769812306171903,0.15018461316094422,0.00038119670220597375,23.85595808506012,0.9600457232097784
20,0.6180268787730362,0.4907319660505977,0.127294913861212,0.00038944510543019337,24.68460496793991,0.964641776271341,0.6183355111976464,0.4758896191489572,0.14244589211945033,0.0003697583296167674,23.928393624305723,0.962180346985658
21,0.618478281379311,0.4901149728428131,0.12836330865125803,0.0003872598588032983,24.692480916660543,0.964678074793793,0.6184718326081832,0.4992764010708779,0.1191954313350725,0.00038071252171963956,23.572160652160644,0.9615313664575418
