epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec,val_mse_gt,val_mse_gt_h,val_mse_gt_e,val_psnr_gt,val_psnr_gt_h,val_psnr_gt_e,val_ssim_gt,val_ssim_gt_h,val_ssim_gt_e
1,1203.0844138990647,3521.0852816613365,209.65541085247744,0.0011103163869589153,23.042087924423942,0.9174516068603755,660.1425801118215,2195.0056279500327,2.3440806567668915,0.00023609453940783473,28.226911703745525,0.9626777395606041,0.09280570813765128,0.14551715987424055,0.04009425488766283,13.214130918184916,11.35597143570582,15.072290301322937,0.46251855169733364,0.5520001947879791,0.37303690845146775
2,462.52910523618004,975.3202884185936,242.7614417595886,0.0002454089286462796,27.33510915475999,0.9647972508911838,697.8028528690338,2321.0901878674827,2.108235369126002,0.00019508618788677268,29.398992856343586,0.9648065542181333,0.09320830274373293,0.14801242963100472,0.03840417473111302,12.40538493792216,10.27112865447998,14.53964106241862,0.43923506513237953,0.4956500728925069,0.3828200473605345
3,417.51848059920906,854.4292512143393,230.27099690731103,0.0002198951169961547,27.66478439303936,0.9659222369369173,623.5825889110565,2073.246162414551,2.2981424729029336,0.00018281084658156033,29.45646643638611,0.9665046731630961,0.09374741744250059,0.14928974863141775,0.038205086214778326,11.850982586542765,9.507287820180258,14.194677591323853,0.42042232553164166,0.46092186744014424,0.3799227922378729
4,399.54156103631334,806.8855573102761,224.9655518373607,0.00021313841983864096,27.71269245961266,0.9664966849636693,488.72416388988495,1624.00559035937,2.174933892985185,0.0002083176092734599,28.837314526240032,0.9622605120142301,0.09311792549366753,0.14802448575695357,0.03821136713183174,12.481435259183248,10.262064715226492,14.7008056640625,0.4493819835285346,0.49393891853590804,0.40482504945248365
5,387.2827406607533,764.3763208253689,225.6711960742824,0.0002005857092337887,27.904293982338565,0.9669601190570406,638.1197222073873,2121.9204364617667,2.2050714592138925,0.0001936690086949966,28.798694292704266,0.9649477278192838,0.09274194374059637,0.14654868453120193,0.03893520271716019,12.814713517824808,10.646235446135202,14.98319149017334,0.46719228227933246,0.5355056145538887,0.3988789465899269
6,378.36564336116845,750.612186594597,218.83140092099447,0.00020504952953208098,27.761243973863067,0.9668223027369423,421.31274751822156,1399.2855683962505,2.181508352359136,0.00019468912978481967,28.35732094446818,0.9665354962150255,0.09355048229917884,0.14853499302019676,0.03856597204382221,12.373095591862997,10.07540931304296,14.670782009760538,0.4411743860691786,0.4865770110239585,0.3957717559921245
7,373.9293098268916,733.6399144900354,219.76761243919626,0.0002015984105839371,27.78161051375041,0.9668708800987045,422.88683545589447,1404.458701690038,2.213143467903137,0.0002446506220318649,27.545753002166748,0.9624593282739321,0.09334442329903443,0.14736419916152954,0.03932464805742105,12.73604142665863,10.276415725549063,15.195666948954264,0.45823415492971736,0.5122975291063389,0.4041707736129562
8,368.33835084743407,718.4262579967625,218.3006668994777,0.00019977513598618858,27.811411258733667,0.9670080783384106,494.30993183453876,1642.3478953838348,2.2936266511678696,0.0002199649434260209,28.156071662902832,0.9616166253884634,0.0928707003283004,0.14731484620521465,0.03842655674088746,12.880998571713766,10.707150081793467,15.054846803347269,0.4692612923681736,0.519343783458074,0.41917879739776254
9,364.4113439406264,700.4846599633095,220.37991490296278,0.00019481820429012375,27.90101283647438,0.9673592737076971,714.147411108017,2375.5081390539804,2.1356300363938012,0.00022138136258339122,28.02675946553548,0.9597241953015327,0.0929219067717592,0.1472398714783291,0.03860394152191778,12.840885996818542,10.592525084813436,15.08924682935079,0.4717385383943717,0.5242661219090223,0.4192109638825059
10,361.05944889303635,691.0982989632123,219.61421856270016,0.00019283984511275776,27.93750851979188,0.9674851264433838,395.3729393879573,1312.7964142163594,2.1914211412270865,0.00022527452741390638,27.42566196123759,0.9659078990419706,0.09349937286848824,0.14816081166888276,0.03883793274872005,12.652048349380493,10.326268891493479,14.977827787399292,0.4540776113669078,0.5037068997820219,0.4044483327306807
11,358.59106380227615,688.7822147025881,217.0805625192362,0.00019509048975360806,27.87377126747963,0.9673604513231612,403.2745039065679,1339.2038922309875,2.161881665388743,0.00023179892438444463,27.688218275705974,0.9620857437451681,0.0936831256064276,0.1486297412775457,0.038736509857699275,12.451064785321554,10.039433777332306,14.862695693969727,0.44877311028540134,0.4880938200900952,0.4094523983076215
12,354.46747433630776,675.7072550696785,216.79327479357968,0.0001938177301608836,27.894691055984858,0.9673797128748555,502.8456212282181,1671.2649865150452,2.094453210632006,0.00022014477720707268,27.791776577631634,0.9632748936613401,0.09302217901373903,0.1476743444800377,0.038370013159389295,12.757494767506918,10.529618004957834,14.985371589660645,0.46324455241362256,0.510228962947925,0.41626014467328787
13,353.4890068018041,678.5139941898002,214.19257484906092,0.00019799339833906056,27.78762294895841,0.9671070245204944,323.5314375956853,1073.6484045187633,2.052714000145594,0.00024166193422085294,27.20778465270996,0.963186134894689,0.09322871655846636,0.14781315019354224,0.03864428303980579,12.820878346761068,10.53259571393331,15.109161218007406,0.4695923291146755,0.5151211383442084,0.4240635170911749
