epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec,val_mse_gt,val_mse_gt_h,val_mse_gt_e,val_psnr_gt,val_psnr_gt_h,val_psnr_gt_e,val_ssim_gt,val_ssim_gt_h,val_ssim_gt_e
1,1223.0817840540014,4020.831863764903,523.6442393714218,0.0009009373426766762,23.720811434266693,0.9268256394784032,637.9846213459969,3186.763060371081,0.7899949476122856,0.000322549938573502,25.862061580022175,0.9551792119940122,0.08748483890667558,0.13063052001719674,0.04433915779615442,17.645474433898926,17.197216947873432,18.093732118606567,0.6598575934767723,0.8057727292180061,0.5139424627025923
2,266.2078759975343,1062.8108190744408,67.05713470061244,0.0002979214949721208,26.084134208082588,0.9673899369782181,330.5168659389019,1649.831278483073,0.688257971778512,0.00030102136709804955,26.435341517130535,0.9593081995844841,0.08564359461888671,0.12614098951841393,0.04514620030143609,19.07512068748474,19.214152733484905,18.93608860174815,0.722587164491415,0.8655563990275065,0.5796179367850224
3,233.5886933747061,935.6846800166849,58.06469089725006,0.0002705760626232702,26.355958265150893,0.969079261071874,307.65472044547397,1535.9605774879456,0.5782533997359375,0.00035776021710868616,25.62558102607727,0.9575261796514193,0.08572476916015148,0.1253315849850575,0.04611795500386506,19.30972957611084,19.59195828437805,19.027500947316486,0.7330823466181755,0.8727373282114664,0.5934273501237234
4,217.0781314361717,862.847464466547,55.63579247461111,0.00025434249408790835,26.524471079568727,0.9698408951550298,324.95635392268497,1622.533213853836,0.5621123543630043,0.0003419400994365181,25.38474480311076,0.9610969026883444,0.08515551406890154,0.12395333327973883,0.04635769260736803,19.76885175704956,20.038379430770874,19.499324242273968,0.7525293479363123,0.8872106671333313,0.6178480163216591
5,210.5573555824316,833.5152064318905,54.81788725649576,0.0002488695811161659,26.56838375019236,0.9700866110658194,439.14607093731564,2193.7940147717795,0.4840803137049079,0.00029806290270547226,26.609185218811035,0.960923525194327,0.08507606169829766,0.12422346261640389,0.04592866306969275,19.699515342712402,20.07232888539632,19.326701561609905,0.7445251966516176,0.8808257505297661,0.6082246315975984
6,203.29129661090002,800.1261948861217,54.08256644660263,0.0002431975587022047,26.620515728448805,0.970360174139529,257.5459252993266,1285.9707962671916,0.4396989028900862,0.0002886437951019616,26.47218592961629,0.9649987469116846,0.08474037408207853,0.12332918479417761,0.04615156371922543,19.980832894643147,20.53019142150879,19.43147412935893,0.75514534364144,0.8942954167723656,0.6159952667852243
7,199.9629229324124,787.533627840015,53.070241345048515,0.00024115544392038204,26.667786403854876,0.9705492734767814,352.0303541024526,1758.588594675064,0.3907903665676713,0.00030935805716580944,25.84473156929016,0.9650369584560394,0.08534280226255457,0.12583816004917026,0.04484744315656523,19.366477807362873,19.379058241844177,19.35389733314514,0.7487233231465021,0.8851226543386778,0.6123239956796169
8,194.2711390273831,760.9848007636048,52.59271841817557,0.00023837495011484947,26.69776137519222,0.9706904845780105,179.15227081378302,894.2167639732361,0.38614461415757734,0.00027272124346685206,26.731661240259807,0.9660376186172167,0.08486126611630122,0.12444254461055,0.045279986962365605,19.763192653656006,19.991217215855915,19.535168011983234,0.7560020511349043,0.8919983406861623,0.6200057727595171
9,190.32421643587085,741.7904393706841,52.45765527842734,0.00023520605484690183,26.746061772531807,0.9708488222688295,295.557473808527,1476.3573217391968,0.35750223556533456,0.0002979923625995677,26.259337107340496,0.9652509217460951,0.08490205106015007,0.1237645863244931,0.04603951548536619,20.10096510251363,20.33532937367757,19.86660083134969,0.7632730901241302,0.8948240627845129,0.6317221273978552
10,188.01404341928202,730.4380425186519,52.408038446688536,0.0002327691748122005,26.78568513246509,0.9710034180026483,312.7419798572858,1562.3673379421234,0.3356446639324228,0.00027101180451912416,26.568913380304974,0.966749389966329,0.08468890997270744,0.12471655663102865,0.04466126315916578,19.648868322372437,19.865887999534607,19.431848684946697,0.7539346193273863,0.8903910045822462,0.6174782253801823
11,184.2959576466637,713.9498453366248,51.882480784050095,0.00023186495874871023,26.791039799062,0.9710675773886143,291.2084802488486,1454.6140045722325,0.3570983962466319,0.00028370024544225697,26.529078086217243,0.9667800391713778,0.08462804804245631,0.1232315821883579,0.04602451281001171,20.1844900449117,20.583967447280884,19.785012642542522,0.7682173748811086,0.9013455261786779,0.6350892260670662
12,181.2580824033909,701.0493526729928,51.310260090217774,0.00023145294333827435,26.80380478628439,0.9711787300228507,248.89323089520136,1243.1200495560963,0.33652121542642516,0.0002965401517940336,26.206124941507976,0.9651363044977188,0.08510926862557729,0.12481779170533021,0.04540074496374776,19.7323473294576,19.86886231104533,19.595832347869873,0.7593115717172623,0.8914730995893478,0.6271500562628111
13,180.22248175923858,696.0906164160272,51.25544300350533,0.0002298048181094889,26.812899236995463,0.971220711537447,223.54342101017633,1116.3448046843212,0.3430775922412674,0.0002461465395147873,27.21430842081706,0.970386470357577,0.08401674559960763,0.12206801166757941,0.04596547743616005,20.573275883992512,21.061080773671467,20.08547107378642,0.7764892876148224,0.907885305583477,0.6450932460526625
14,177.82342684777427,685.2747347140199,50.960594968208206,0.0002295453387021001,26.822936019626272,0.9712245306132529,318.18086101611453,1589.6530605951946,0.312805850058794,0.0002599760740243558,26.800687392552693,0.9682563046614329,0.08454503475998838,0.12359356274828315,0.04549650692691406,20.09800378481547,20.44171206156413,19.75429566701253,0.7638079300522804,0.8974763055642446,0.6301395495732626
15,173.76653439851734,666.3317122256021,50.625235598234205,0.00022827722398071522,26.83123214549928,0.9713458468987478,380.9229330122471,1903.493702729543,0.2802313089681168,0.00027865333110336604,26.540960868199665,0.9662024353941282,0.08471004214758675,0.12412780647476514,0.04529227797562877,19.884378512700398,20.156962553660076,19.611794869105022,0.7616453245282173,0.896300363043944,0.626990287254254
16,173.58431714857923,666.252221021607,50.417336468448006,0.00022800919496105605,26.846373729796206,0.9713702994924021,202.56091264883676,1011.4700576464335,0.33361644204705954,0.0002745269875958911,26.283047437667847,0.9692888781428337,0.08475185309847195,0.12409921269863844,0.045404493265474834,19.99846927324931,20.23083504041036,19.76610318819682,0.7671549047032992,0.9018618067105612,0.6324480026960373
17,173.0154266899796,663.3411242227419,50.43399791807925,0.0002284168833491538,26.830890183200204,0.9713678163657257,277.9113927086194,1388.3701349099476,0.2966898238907258,0.0002793536717338914,26.48706905047099,0.9677500302592913,0.08467532352854808,0.12386691415061553,0.0454837322079887,19.960104783376057,20.235007524490356,19.68520251909892,0.7661142349243164,0.9000155006845793,0.632212970405817
18,172.86441690887884,661.236106655609,50.77148999309088,0.00022651528049868938,26.860642455765422,0.9714426028926225,284.50949622193974,1421.48326977094,0.2660491691591839,0.00029479077784344554,26.43209433555603,0.965889203051726,0.08477731732030709,0.12362064716095726,0.045933988372174404,20.0852632522583,20.350775003433228,19.819751898447674,0.7651350945234299,0.8969864745934805,0.633283710728089
19,171.62755588332624,656.0326061158383,50.52628890936973,0.0002262907282913311,26.859777622313295,0.9714119465430201,432.39228159189224,2160.763761202494,0.29940001852810383,0.00025598251704650465,27.08117667833964,0.9683748334646225,0.08446669035280745,0.12353372806683183,0.045399652367147304,20.106316645940144,20.472389856974285,19.740243593851726,0.7672362700104713,0.9004534805814425,0.6340190693736076
20,171.99833467673352,658.0132003711864,50.494613719777476,0.00022675269899569272,26.852710371333842,0.9714182178132342,317.77758103609085,1587.8938220342,0.24851564628382525,0.00027997017302065313,26.766488711039226,0.9661483491460482,0.08444777503609657,0.12313152151182294,0.04576403046182046,20.234241326649983,20.60467569033305,19.86380712191264,0.7712126523256302,0.9010973597566286,0.6413279461363951
21,168.94306190092982,643.9907635150928,50.181132560657666,0.00022624906931324615,26.8582182201729,0.9714868390729642,269.93571893374127,1348.5033920605977,0.29380052722990513,0.00024986063363030553,26.88557481765747,0.9698657169938087,0.0843663012298445,0.12325516001631816,0.045477442094124854,20.164048194885254,20.578993399937946,19.749102751413982,0.7689638510346413,0.9046113789081573,0.6333163157105446
22,168.85410928952186,642.9649000845815,50.326407048374556,0.0002251472753793734,26.875368097947106,0.9715648459455978,282.7010244031747,1412.3390623728435,0.2915066438727081,0.00029746703391235013,26.216044743855793,0.9677887136737505,0.08481101257105668,0.12403985237081845,0.04558217300412556,20.05187718073527,20.250396013259888,19.853358666102093,0.7711082125703493,0.9018098091085752,0.6404066098233064
23,168.5897808888512,642.4006575453338,50.13705739929778,0.00022620000878969092,26.86144215461767,0.971503692921869,263.6622562805812,1317.219471891721,0.2729542901118596,0.00029711980096180923,26.36920420328776,0.9658431609471639,0.08488423842936754,0.12426615118359526,0.04550232548111429,19.90116039911906,20.118596076965332,19.683725118637085,0.7636957094073296,0.8955613200863203,0.6318300950030485
