epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec
1,251.72785773435476,226.68528558631644,25.042572552558934,0.0011811915107858444,22.687680455745678,0.922402824765133,69.45802872101466,64.05405377193291,5.403974893887837,0.00017892578499292236,28.44562138557434,0.9762810401121775
2,52.838974505239186,47.77268220124086,5.066292363320482,0.00012558655498866726,29.604899847111994,0.9815459013408959,30.735952914317448,25.82584170973301,4.910111206014951,7.133006735360443e-05,31.587504975318907,0.98016433852911
3,26.349648608980587,21.115681510400997,5.233967087845102,6.148314189787012e-05,32.272272078346866,0.9811884558878804,23.174910134394963,17.716256087740263,5.458654037634532,6.564200814940099e-05,31.12855131816864,0.9778346459666888
4,22.281353984398866,16.77824757110451,5.503106405384733,5.175428667657949e-05,32.91875830193831,0.9817172216154387,23.55246907273928,17.98501583580176,5.567453243017197,4.182822092964974e-05,34.02825918674469,0.9810751590430736
5,21.188166272583732,15.637585290800338,5.550580975003717,4.924195584074097e-05,33.09805295591671,0.9820965357583846,21.19037001935641,15.540301448663076,5.650068569342295,4.446533756466427e-05,32.77213593864441,0.9804035176734129
6,20.465812487624834,14.953182672437334,5.512629806712906,4.799191806578768e-05,33.18708876297937,0.9823588937238494,22.539485899766287,17.008145127952098,5.531340800205866,4.5525975061233715e-05,33.656154205958046,0.9817697346011798
7,19.862648750368454,14.448944214960974,5.413704538797315,4.699594193526877e-05,33.24673889937559,0.9825073577357695,19.962122348626455,14.604562002182007,5.357560344139735,4.6510226632714576e-05,32.42363969135285,0.9790496168235938
8,19.3844567260471,14.042966705927917,5.3414899850908615,4.598401516641259e-05,33.29844944171996,0.9825855001312862,19.61992768184344,14.332443865756193,5.287483811616897,5.253342725715508e-05,32.12032609430949,0.9806977671484153
9,20.725395085122347,15.391741315335459,5.333653698600299,4.843730644032721e-05,33.16525875109632,0.9805053207687857,20.82261909890175,15.319842689673106,5.5027764172156655,5.864314524872801e-05,31.457127006848655,0.9783784668544928
10,18.939822636509394,13.65651080958651,5.283311832572611,4.503775670816454e-05,33.315844492889696,0.9825420430486236,19.315550129969914,14.182990021487077,5.132560123165448,4.103886982117426e-05,32.83165127245585,0.9808249088525772
11,18.757724870437695,13.472370514937486,5.285354393918367,4.4028133116104564e-05,33.38821843676092,0.9827214039473737,21.051266977071762,15.799983475685119,5.251283487439156,4.209412470163443e-05,32.262342840830485,0.9806867875655492
12,18.5501767707662,13.295102398542431,5.2550743891729566,4.406215082143334e-05,33.38012993166232,0.9827838231460743,18.799633026043573,13.705402300377687,5.094230734030406,4.33273192784327e-05,32.39258559004466,0.9797646784484386
13,18.428352604545122,13.198954139275573,5.229398475439063,4.377476303678605e-05,33.385241506224,0.9828548333938653,20.60555980126063,15.139248321950436,5.466311489105225,5.210411279767868e-05,32.09548993110657,0.9817219479779402
14,18.48536031167089,13.270177756440583,5.215182528111607,4.4068278069997576e-05,33.35775257173873,0.9828361928886712,18.969339095274606,13.741914883852004,5.2274242242574696,4.250223032583259e-05,32.679665693600974,0.9808446511924267
15,18.132314093305038,12.952074526610533,5.180239570649314,4.3536150049959184e-05,33.38301186990964,0.9828932911016365,18.743381715138753,13.716327731907368,5.02705398106575,3.684779868035548e-05,33.61319498856862,0.9807718727191289
16,17.986722989104937,12.854331858350202,5.132391102506086,4.3484766776074864e-05,33.36565936572179,0.9829086369671528,18.466133684396745,13.373931303342184,5.092202377915382,4.569743892382879e-05,32.34566957696279,0.9815728748838107
17,17.87793039371617,12.733695334167843,5.144235034689519,4.277021732821733e-05,33.40305259894421,0.9829925112249727,18.401655866384505,13.541804805894692,4.859851043740909,4.106797615107401e-05,32.758365984916686,0.9812807300786177
18,17.71469171352296,12.60161698373008,5.113074725273096,4.280363356228573e-05,33.39118331529518,0.9829834006126458,18.024849985202152,12.778112997551759,5.24673700038592,4.098480196868574e-05,32.69484993108114,0.9805868058900038
19,17.928304378455284,12.836025118262848,5.092279298610597,4.3507909618771326e-05,33.33413344423918,0.9829292591149208,18.16512365233898,13.136568537533282,5.0285551147858305,4.0265642747726816e-05,32.83155149555206,0.9808902719716232
20,17.586801151528743,12.51286259194686,5.073938586700584,4.270773914570769e-05,33.36372773229228,0.9829917668731292,18.58687633053462,13.669369060913722,4.917507267077764,5.046058850621193e-05,31.726751228968304,0.9810185475051403
21,17.51667069597832,12.447115182876587,5.069555500672327,4.243312796418292e-05,33.39668992571356,0.9830189842324686,18.060567888180415,13.030093694110711,5.030474189241727,4.305340579321637e-05,32.700624816258745,0.9807410660088063
22,17.431528704991273,12.384634956929355,5.046893734502566,4.259057447136812e-05,33.36191405165252,0.9830119827347344,18.353438732067744,13.366560122668742,4.986878603339195,4.532532123115137e-05,32.455586439768474,0.9809867087602615
23,17.395771662770855,12.355259740522122,5.040511950497379,4.231065594644236e-05,33.37685321970574,0.983027643148933,18.804882815202077,13.518787907163302,5.286094903071722,3.439570036668253e-05,33.3708585952123,0.9810025547544161
24,17.271259040064155,12.259864951761978,5.011394087172232,4.2404342377129376e-05,33.359952607991005,0.983015754847165,17.674337948322297,12.778420923570792,4.89591701155901,4.3561404250188695e-05,32.38966781171163,0.9807019827564557
25,17.406762166045855,12.394332795346518,5.012429341320743,4.2413419173046685e-05,33.35231366767702,0.98298988282963,18.215939262946446,13.393446467081706,4.8224927904009816,3.8747946051747324e-05,33.065343518892924,0.9812760726511478
26,17.309271400008722,12.303441813771759,5.005829587366908,4.264539951889682e-05,33.34554952015809,0.982969565131653,17.929884961605072,13.027785199125608,4.902099762201309,5.003007943347863e-05,31.822142966588338,0.980657822539409
27,17.131754541849073,12.146215333757807,4.985539200181645,4.2061134281883955e-05,33.3600055549947,0.9830508697513155,18.315592216889062,13.071704178074995,5.2438880173563955,3.81662264365635e-05,32.62101529884338,0.9810925866663456
28,17.119929559987867,12.137917347993897,4.982012230638079,4.1949040199991625e-05,33.364411681749246,0.9830379551762088,17.674153588136036,12.66097841600577,5.0131751899917925,4.670427059954818e-05,32.06277939383189,0.980524925818046
29,17.18542184987904,12.215679367571646,4.969742500951504,4.2392069937954947e-05,33.34163217182973,0.9830253193446246,17.995867375016214,13.014155554989975,4.98171180631717,4.035344079390294e-05,32.265140250523885,0.9809042055904865
30,17.016336251209133,12.035075105197057,4.981261114938564,4.1700586816702886e-05,33.3850324052205,0.9830648307269219,18.873717691342037,14.030761994739374,4.842955681085587,3.413514964525651e-05,33.02981329663594,0.9811340746382873
31,16.59711910989047,11.650755990737988,4.946363118022539,4.116986486900783e-05,33.39270758063872,0.9831333766333865,17.42792806005478,12.621016123712064,4.8069119228124615,4.0329372107256256e-05,32.689282081286116,0.9809307478666306
