epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec
1,0.00028149698101985075,0.00028149698101985075,10.692022396489907,0.00040096728174813547,27.93554300945517,0.9515744150391122,4.54581889560662e-05,4.54581889560662e-05,16.2343607544899,5.060829671560896e-05,32.967814944585164,0.9741149391631285
2,3.8498304791367e-05,3.8498304791367e-05,18.610779900121464,4.304486585721529e-05,33.96257654072549,0.9804994339626547,3.2844033182679294e-05,3.2844033182679294e-05,20.60925301361084,3.194609461388609e-05,34.63575782998403,0.9786006597280502
3,3.0473763978527943e-05,3.0473763978527943e-05,22.154552532033332,3.197576290912586e-05,35.024789810180664,0.9823969640014296,2.7964214213587486e-05,2.7964214213587486e-05,23.509213355064393,2.8762999593406373e-05,35.06037576198578,0.9797936046918233
4,2.7073846241532767e-05,2.7073846241532767e-05,24.655891682864365,2.7776653864942337e-05,35.525847710704355,0.9826835155204574,2.6374122334497467e-05,2.6374122334497467e-05,25.60635133330027,2.5216842295094465e-05,35.514005016644795,0.9801003364125888
5,2.5173684429388078e-05,2.5173684429388078e-05,26.530907495326904,2.5570780295845614e-05,35.81348813314573,0.9828926622867584,2.378815150234459e-05,2.378815150234459e-05,27.35763108476003,2.4094486896008978e-05,35.80878438186645,0.9807893243432045
6,2.4064149726840506e-05,2.4064149726840506e-05,28.222527171763197,2.4289081154695794e-05,36.008846447931084,0.9832488080195341,2.4423600924402913e-05,2.4423600924402913e-05,28.845663939793905,2.4392868446701264e-05,35.67409948285421,0.9814433972040812
7,2.307674261401922e-05,2.307674261401922e-05,29.46928280563716,2.3230938542958665e-05,36.13650701622262,0.9834814645102804,2.2468188483420212e-05,2.2468188483420212e-05,30.214328601201377,2.289314719750261e-05,35.92306149864197,0.9813811223208905
8,2.2075467184385983e-05,2.2075467184385983e-05,30.878532260515115,2.217967526401532e-05,36.31221894630324,0.9836844078031196,2.192870483122533e-05,2.192870483122533e-05,31.423745295524597,2.196239479496853e-05,36.189632930119835,0.9817178249458471
9,2.169045260480825e-05,2.169045260480825e-05,32.04512046524699,2.1764492307674035e-05,36.35363935859282,0.9837731971136202,2.2541897504917567e-05,2.2541897504917567e-05,32.433693997383116,2.2405866248088085e-05,36.20695869414012,0.9816934636632602
10,2.1030401636613463e-05,2.1030401636613463e-05,33.127091972748815,2.108515404633487e-05,36.451737073925436,0.9838805193019704,2.2749560656469234e-05,2.2749560656469234e-05,33.77152027829488,2.2668593419894025e-05,36.19863080151876,0.9822747495472431
11,2.070965458416308e-05,2.070965458416308e-05,34.199783921806734,2.0748213765077127e-05,36.52145182351931,0.9839604124779949,2.2454391108491715e-05,2.2454391108491715e-05,34.56148502190908,2.240199559211457e-05,36.05658307520549,0.9815418461660544
12,2.0080545466250887e-05,2.0080545466250887e-05,35.12681997217838,2.010971813920646e-05,36.62129019786961,0.9840730676577555,2.1725675835038296e-05,2.1725675835038296e-05,35.67066331132253,2.1910633591081326e-05,36.18787999375661,0.9815334750115872
13,1.9718923244499606e-05,1.9718923244499606e-05,35.99868243791481,1.974034942241207e-05,36.68689431737385,0.984168277250082,2.1240010276869724e-05,2.1240010276869724e-05,36.47301585451762,2.131188978459401e-05,36.36545520528158,0.9823326031168302
14,2.0040530615359446e-05,2.0040530615359446e-05,36.89312457586352,2.005716271199882e-05,36.656684231419135,0.9840597493388642,2.1839256674941984e-05,2.1839256674941984e-05,37.6228716246287,2.171070932437639e-05,36.160971397717795,0.9817906945347786
15,1.9163452020297473e-05,1.9163452020297473e-05,37.783434040738506,1.91766891747264e-05,36.77994466392915,0.9843484751562371,2.1248278703334713e-05,2.1248278703334713e-05,38.03828847440084,2.1138070955392627e-05,36.39906016699473,0.9827041247785091
16,1.9677389695863454e-05,1.9677389695863454e-05,38.450510594517134,1.9686876802125704e-05,36.68784603010422,0.9843716201200304,2.2153826412591116e-05,2.2153826412591116e-05,38.09164117749532,2.2392756775616364e-05,36.1016423886617,0.981773629317681
17,1.918407688273046e-05,1.918407688273046e-05,38.71921612075155,1.9193132665440795e-05,36.79153484416799,0.9844527366037052,2.1775560049491104e-05,2.1775560049491104e-05,39.45296088345845,2.158718800853876e-05,36.24255224990845,0.9825523772637049
18,1.8744590699920495e-05,1.8744590699920495e-05,39.89497154922847,1.875056691309622e-05,36.85959294395989,0.9845303066816375,2.0659795244606965e-05,2.0659795244606965e-05,40.30016000493367,2.0612516796139366e-05,36.46045711104075,0.9828543156683445
19,1.8826629775072494e-05,1.8826629775072494e-05,40.50283729408589,1.883134777129474e-05,36.847174825261554,0.9845607173386344,2.073351797749486e-05,2.073351797749486e-05,40.78681355031331,2.0738759977196727e-05,36.41753334712982,0.9827495824595293
20,1.9581651586294876e-05,1.9581651586294876e-05,40.70617926629234,1.9585510712402547e-05,36.715617505295015,0.9844595857706115,2.068350336245809e-05,2.068350336245809e-05,41.193847355524696,2.0725409773982997e-05,36.385921500841775,0.9825888056159019
21,1.8673231756395395e-05,1.8673231756395395e-05,41.54801823855576,1.8676121362228574e-05,36.873934601155504,0.9845848543242821,2.1010742360905018e-05,2.1010742360905018e-05,42.072857680638634,2.109002291941427e-05,36.39849573898316,0.9827778992156188
22,1.8716426170591423e-05,1.8716426170591423e-05,42.30710077059778,1.8718843002974938e-05,36.86511672955554,0.9845982645925188,2.0963609444000517e-05,2.0963609444000517e-05,42.47365695953369,2.090971722274541e-05,36.415848944981896,0.9826964827577273
