epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec
1,27.636239470305267,0.001381047177848544,27.634858421043113,0.005469921808741573,22.899367933767813,0.6230133604164477,0.28717305982112884,0.0016678298612775205,0.28550523016353446,0.0013625750935510345,18.048181532859804,0.6133271676500638
1,0.571032772117191,0.0002016178157538417,0.5708311538343076,0.00020316970206935096,36.74613630676269,0.9667312078829164,0.5711046597560246,0.00018324830317412004,0.5709214114149411,0.00018470417710508022,28.376938603083293,0.9684376997152965
2,0.5710954511430528,0.000178646767898937,0.5709168044019628,0.00018005501138180046,37.131746774178964,0.969932519170973,0.5711018466452757,0.0001895042439982717,0.5709123422702154,0.00019102543023230586,28.251741064389545,0.9683812124530474
3,0.5710943167827748,0.00017731425480343644,0.5709170021834197,0.00017870887081220712,37.15866950762713,0.9700272220329003,0.5710994161864121,0.00018219664996801536,0.5709172196288903,0.00018364477097657073,28.41215771706899,0.9690692577461402
4,0.5710935601834898,0.00017634545593022335,0.5709172148351316,0.00017773016891334446,37.180239332976164,0.9701146258778042,0.571099114348491,0.0001810389595026057,0.5709180753628413,0.0001824754428801801,28.432189922332764,0.9692666426797708
5,0.5712254704722651,0.0003184156627049325,0.5709070553249783,0.00023451830394548813,36.71857598679154,0.9663570202456581,0.5711057993968328,0.00019455153519227982,0.5709112478792667,0.00019612627372581908,28.29020078086853,0.968481665054957
6,0.571098853358516,0.00018693724137901208,0.5709119156554893,0.0001884295018308977,36.946950524789315,0.9694870178434584,0.5711016368468602,0.0001860596337978677,0.5709155776500702,0.00018754626825640724,28.392286520957946,0.9691199889878432
7,0.5710953522611547,0.00017995982560980203,0.5709153924871374,0.00018138119467335788,37.1037585635715,0.9699619055677343,0.5711011358300845,0.00018691677822077206,0.5709142192701498,0.00018840699358967563,28.298364674250283,0.9689301802913348
8,0.5710937392093517,0.00017761193680915447,0.57091612706361,0.00017900946067109341,37.17314146479854,0.9701312397321066,0.5711002097427845,0.00018514881384468633,0.5709150608678659,0.0001866255993146903,28.34472334607442,0.969013996064663
9,0.5710935778971071,0.00017714173296742416,0.5709164362130341,0.00017853449025143937,37.142428709242076,0.9700918697957639,0.5710995723704497,0.00018134776659265602,0.5709182244042555,0.00018278883330276585,28.397863078753154,0.9693284438649813
10,0.5710931320013823,0.0001764102650858048,0.5709167215559218,0.00017779558989288355,37.18110555804218,0.9701505324928849,0.5710993140935898,0.00018262196506460288,0.5709166917304198,0.00018407674073432645,28.384268140474955,0.9691096338530382
