epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec,val_mse_gt,val_mse_gt_h,val_mse_gt_e,val_psnr_gt,val_psnr_gt_h,val_psnr_gt_e,val_ssim_gt,val_ssim_gt_h,val_ssim_gt_e
1,534.6264159668114,3154.4121415558584,243.53911431931772,0.0007743592998103936,23.28377852281688,0.9333487403406916,245.5855577290058,2445.9917253653207,1.0959766209125519,0.0003053973960049916,26.135088046391804,0.9532572676738104,0.08575986558571458,0.12570438301190734,0.04581534800430139,19.052875836690266,19.597071250279743,18.50868046283722,0.6989356763660908,0.8512817199031512,0.5465896409004927
2,148.4992351351191,1198.0519944322052,31.88226040166701,0.00036720424842310657,25.10802496327043,0.9641558414951885,203.51292779048285,2027.1594456036885,0.8855313016101718,0.00035965479037258774,25.35141150156657,0.9594007854660352,0.08540382360418637,0.12400245914856593,0.046805188059806824,19.870556592941284,20.549604495366413,19.191508293151855,0.737834965189298,0.8847171987096468,0.5909527335315943
3,134.86495975295514,1079.9933618482255,29.850691888004683,0.0003407606769861296,25.323464459152582,0.9656593818658901,239.48299722870192,2386.9702430566153,0.8733026909952363,0.00034818413678294746,25.675876299540203,0.9600122198462486,0.08550848485901952,0.12417862083142002,0.04683834962391605,19.823861440022785,20.33599789937337,19.311724583307903,0.7378169645865759,0.8802738810578982,0.5953600462526083
4,126.94717244514356,1013.2227110659342,28.472111575411393,0.0003310611208737221,25.409045490608396,0.9662223497838206,140.43434090912342,1396.8067252635956,0.8374075551206867,0.00033573565633560065,26.09236780802409,0.9590137725075086,0.08545875332007806,0.1250200915771226,0.045897414054100714,19.67028538386027,19.952126105626423,19.388444423675537,0.7417821958661079,0.8784057945013046,0.6051585885385672
5,123.11446740390001,982.9310720723952,27.579288186620197,0.00032284833311259977,25.49728005757264,0.9666592896125893,139.5440775255362,1389.0354371070862,0.7116996087133884,0.0003188700593454996,25.952145258585613,0.9620793660481771,0.0853457987929384,0.1249098324527343,0.045781767228618264,19.650236527125042,19.959999958674114,19.34047293663025,0.7482127621769905,0.8888949056466421,0.6075306162238121
6,119.93429985769552,959.2329066127397,26.678897853146232,0.0003236497199464638,25.484372918639703,0.9666691613847046,152.6972653567791,1522.1749148368835,0.5330786174163222,0.00038162775369225227,25.02639603614807,0.9604024514555931,0.08581480042388041,0.12520997133105993,0.046419629089844726,19.610220034917194,19.713505029678345,19.506935437520344,0.7507921457290649,0.8879302615920702,0.6136540385584036
7,116.07310880868921,925.4561651148503,26.141657112898987,0.00031817239933063483,25.541004415936946,0.9670237600803375,212.95997590819994,2124.8326086997986,0.5296816154538343,0.00032598319982450147,26.03696322441101,0.9610058988134066,0.08513161291678746,0.12383299103627603,0.046430235961452127,19.997358719507854,20.34660283724467,19.648115237553913,0.749824603398641,0.8865066915750504,0.613142516463995
8,114.86621524033389,917.8880160363365,25.641569670907693,0.00031867362403322424,25.52761824323103,0.9669892229316359,125.69863539934158,1251.9957319895427,0.5545110957076153,0.0003337956635126223,25.58703311284383,0.9648282751441002,0.08556918008252978,0.12465778117378552,0.046480579185299575,19.84618592262268,19.991373300552368,19.700998544692993,0.7536573658386866,0.8922353088855743,0.6150794172038635
9,113.6748382785309,907.7309244164924,25.446383171171938,0.00031743132999573475,25.55345648724886,0.9671329592500253,172.47309626142183,1720.5397239526112,0.46569017600268126,0.0003639877874472101,25.477452039718628,0.960256484647592,0.08570929228638609,0.12531695375218987,0.04610163144146403,19.694254477818806,19.716209053993225,19.67230002085368,0.7550176580746969,0.886067713300387,0.6239675978819529
10,112.09768559243442,895.0530423711261,25.102644859332045,0.0003159437449613114,25.583607020536306,0.9671880441113105,171.33102477590242,1709.3752163648605,0.4372256478915612,0.0003986348850351836,24.998432397842407,0.961431048810482,0.08587993557254474,0.12551600315297642,0.046243866866764925,19.727596044540405,19.59308425585429,19.862107356389362,0.7587311392029127,0.8910931423306465,0.6263691311081251
11,109.85779751420586,873.3766484554345,25.02236839493304,0.0003137989495897454,25.58794895732572,0.9673091511449543,164.88986112674078,1644.626663327217,0.4746564570814371,0.0003494786369628855,25.602858622868855,0.9613191137711207,0.08548686187714338,0.12506849085912108,0.045905233011581004,19.79484724998474,19.820014635721844,19.76967978477478,0.7593221267064413,0.8906728128592173,0.6279714368283749
12,109.9548582375332,874.9664275544515,24.95357178737767,0.00031347810060061156,25.603090354051634,0.9673980850179048,156.09510331352553,1557.321602980296,0.40326998600115377,0.0003634174524146753,25.261814037958782,0.9642209286491076,0.08590435811008017,0.12547116571416458,0.046337552019394934,19.583843231201172,19.58755612373352,19.580130259195965,0.7474956586956978,0.8893918519218763,0.6055994611233473
13,108.51701692156317,862.2699370180826,24.76669152879037,0.00031423574663594947,25.586655139923096,0.967370377756408,210.60712267955145,2102.570913553238,0.3889228484282891,0.0003155776921630604,26.0103440284729,0.9650653898715973,0.08533179278795917,0.12527861213311553,0.04538497410248965,19.632834434509277,19.77467219034831,19.49099651972453,0.7576954116423925,0.8954794108867645,0.6199114123980204
14,107.1657717284433,849.9900995046606,24.62973426755571,0.0003119821141972438,25.608223433743156,0.9674288222292589,140.45313827196756,1401.3795467217763,0.3502028657433887,0.00038991557266854215,24.697399218877155,0.9643774976332983,0.08593351626768708,0.12610960798338056,0.04575742381469657,19.44343614578247,19.268158237139385,19.61871401468913,0.7600414777795473,0.8956194197138151,0.6244635234276453
15,105.15681281247976,830.6846872121802,24.542603659968805,0.00031032249304163603,25.629180589558388,0.9676300686965057,126.37057860195637,1260.6366231441498,0.34101452212780714,0.0003671131377510998,25.33064913749695,0.962135836482048,0.08592115699624021,0.12593903532251716,0.045903278475937746,19.507747968037922,19.470517873764038,19.54497758547465,0.7525522584716479,0.8879831160108248,0.6171214071412882
16,105.05254449889559,831.1545554789321,24.374542222768774,0.00031079993117324816,25.624438590913023,0.9675320913017643,130.9333906173706,1305.7414866288502,0.3991556105514367,0.000340614709481694,25.675458908081055,0.9644440114498138,0.08544344858576854,0.12484458973631263,0.04604230793969085,19.866682291030884,19.950509945551556,19.782854398091633,0.7652193928758303,0.8974572569131851,0.6329815362890562
17,104.43846654665978,825.099973488758,24.364964505507483,0.0003104390528653605,25.627098754683942,0.9675940151604431,171.76659882068634,1714.812821706136,0.3170131503138691,0.0003531599140842445,25.404277801513672,0.9624234586954117,0.08561081361646454,0.12522038615619144,0.04600124072749168,19.712292273839314,19.707752625147503,19.71683160463969,0.7622833400964737,0.8944370349248251,0.6301296514769396
