epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec,val_mse_gt,val_mse_gt_h,val_mse_gt_e,val_psnr_gt,val_psnr_gt_h,val_psnr_gt_e,val_ssim_gt,val_ssim_gt_h,val_ssim_gt_e
1,1888.623892689203,6069.383516573793,96.86965509048571,0.002495981821356125,17.064490700220045,0.8349629123275879,432.70186440149945,1431.6711618105571,4.572141230106354,0.000702846410907417,21.67958354949951,0.932151717444261,0.09285905444994569,0.12150161387398839,0.06421649397816509,13.835218866666159,15.269800782203674,12.400637050469717,0.435033015285929,0.6191594302654266,0.25090659720202285
2,625.4571222242021,1155.9385261716436,398.1079349608218,0.00039048654988192363,24.925696221573094,0.9547927426924637,440.36660011609393,1450.3671555519104,7.5091890295346575,0.00021045670321958218,27.226483901341755,0.9681555156906446,0.08832985814660788,0.10968123050406575,0.06697848695330322,13.806997021039328,15.527413527170816,12.086580673853556,0.4955667667090893,0.6908276490867138,0.3003058904626717
3,551.7768247342223,824.7264005832762,434.798427708341,0.00023264998345391965,27.30769278087887,0.9631084870388158,358.9961807330449,1180.8569196859996,6.770137786865234,0.0001569690293763415,29.15166687965393,0.9670152887701988,0.08597965522979696,0.1048696031793952,0.06708970828913152,13.046847780545553,15.641810854276022,10.451884885629019,0.5707724628349146,0.7347276521225771,0.406817273547252
4,504.6562782396072,715.8566023840159,414.1418490658439,0.0001711087731620511,28.70107354259039,0.9641404510674318,346.13768740495044,1139.1477325757344,6.276196837425232,0.00014173566796671366,29.217455625534058,0.9665494461854299,0.08488077002887924,0.10239597829058766,0.06736556130150954,11.887742777665457,15.740716854731241,8.034768839677175,0.6178282797336578,0.7562105183800062,0.47944605598847073
5,490.51365332580855,695.6175665471226,402.6119706935792,0.00016212178429474743,28.872858388729004,0.9642866116140691,332.42113343874615,1094.5424678325653,5.797687252362569,0.0001351087160704386,29.475924412409466,0.9665253783265749,0.08470932006215055,0.10291737255950768,0.06650126857372622,12.021503031253815,15.957194169362387,8.085811813672384,0.616005161156257,0.761664554476738,0.47034577280282974
6,479.8180006849822,655.9571850672718,404.32977363622587,0.0001515186631273985,29.078016448359918,0.9647453996524992,284.42320692539215,934.7549283504486,5.709594190120697,0.00015819917795549068,28.58669908841451,0.9679846093058586,0.08487802123030026,0.10289146363114317,0.06686457875184715,11.967199921607971,15.981352607409159,7.953047156333923,0.6184447271128496,0.7565161660313606,0.4803732931613922
7,476.52571040872147,658.3361994666511,398.6069248072909,0.00015262482319619193,29.003972421890186,0.9645039569851347,295.3551050424576,972.165999174118,5.293276369571686,0.00013791074434266193,29.28013602892558,0.9647048910458883,0.08472038914139073,0.10288074038301905,0.06656003665799896,12.20970638593038,16.129107077916462,8.290305684010187,0.6119998966654142,0.7579091377556324,0.4660906530916691
8,473.8512822011071,651.341384309163,397.7840914613263,0.00015337641468650653,28.937979802136173,0.9645319188375608,344.0040083328883,1134.7471865018208,5.114056994517644,0.00014475531861535273,29.217875878016155,0.9663213764627775,0.08436009520664811,0.10199792450293899,0.0667222651342551,11.781177361806234,16.015711347262066,7.546643370141585,0.6174222541352113,0.7592255795995394,0.47561893115441006
9,466.17439353183545,630.3136851233894,395.8289794921875,0.00014837645965823363,29.002973307930464,0.9644532467799164,214.5138045946757,702.4364503224691,5.404089510440826,0.00015169869402598124,28.896926482518513,0.9627787619829178,0.08488793205469847,0.10360170512770613,0.06617415812797844,12.48858231306076,16.133827288945515,8.843337227900824,0.597539447247982,0.7487414727608362,0.44633742173512775
10,465.8198310165044,633.5858861914178,393.9200897216797,0.00015004160706744466,28.887662071752324,0.964205682913274,327.576623360316,1079.83158493042,5.181629101435344,0.00015629308412220175,28.85242708524068,0.9597533196210861,0.08502843339617054,0.10360877634957433,0.06644808935622375,12.221553067366282,16.01188063621521,8.431225419044495,0.6022191469868025,0.7416276857256889,0.4628106150776148
11,460.9839540454449,627.4170265378546,389.655490314791,0.00015608362007274578,28.704499235650374,0.9635557874825329,344.14528874556225,1135.128487586975,5.152477145195007,0.00016272248437113981,28.767264366149902,0.9637154067556063,0.08458235797782739,0.10315584965671103,0.06600886513479054,12.32156797250112,16.16243875026703,8.480697274208069,0.6078969091176987,0.7507696462174257,0.46502417760590714
12,458.28353346693575,623.1070492278908,387.644879707228,0.00015526085825991746,28.69657550151879,0.9636861517389804,356.4721548954646,1176.2484429677327,5.139440983533859,0.00017964923639131788,28.40611131985982,0.9632765278220177,0.08491631333405773,0.10346055232609312,0.06637207426441212,12.30441027879715,15.992246588071188,8.616574188073477,0.6104958914220333,0.7473044618964195,0.4736873271564643
13,456.80347912684437,623.1489848638598,385.5125446048393,0.0001570549174136746,28.604725971041134,0.9632555883360135,380.5288994709651,1256.5423561731975,5.094540943702062,0.0001350510568348303,29.332281907399494,0.9600019827485085,0.08454504174490769,0.10312206298112869,0.06596802015944074,12.68582014242808,16.193759004275005,9.177881399790445,0.5977879737814268,0.7488315080602964,0.44674444819490117
14,453.06812926378296,613.2916166477294,384.4009168724313,0.00015460145079909538,28.624523228378656,0.9633316910379871,290.4037340482076,955.8317321141561,5.220276027917862,0.00016054655043262755,29.197946468989056,0.9625634352366129,0.08479898686831196,0.10372505057603121,0.06587292339342336,12.438085277875265,15.887316425641378,8.98885402083397,0.5991110938290755,0.7489920742809772,0.44923011399805546
15,456.0625965064171,622.4805142732594,384.74062824701247,0.00015762317728102804,28.5726143149968,0.9632013474030517,348.3073447545369,1148.8966325124104,5.197637269894282,0.00016388785024901154,28.570183992385864,0.9585423097014427,0.08495008883376916,0.10407387930899858,0.06582629909583677,12.639826993147532,16.133004546165466,9.146649410327276,0.5880977846682072,0.7389387873311838,0.43725678883492947
16,441.98929415155925,582.4772043454138,381.7801868022901,0.0001553643876883936,28.494501070953657,0.9627798530162793,268.39643983046216,883.2843798796335,4.873015036185582,0.00016207618530946397,28.806567112604778,0.9590766901771227,0.08505163885032137,0.1040898912275831,0.06601338624022901,12.783726592858633,16.262247165044148,9.305205891529718,0.5883952863514423,0.7463734398285548,0.4304171397040288
17,442.065580575952,583.7637648740651,381.3377853682821,0.00015560269497293024,28.49355912999519,0.9629685324373969,252.7077615261078,831.0192833741506,4.8599444429079695,0.00014504966869329414,29.24245834350586,0.962374580403169,0.08499970939010382,0.10388181451708078,0.06611760278853278,12.657700459162394,16.12510021527608,9.190300405025482,0.5974779054522514,0.7482087661822637,0.4467470397551854
18,440.36554916888053,586.420817732246,377.7704309400224,0.00015887686940784825,28.37609240681074,0.9624771227910055,269.9889233112335,888.5689733823141,4.883178402980168,0.0001530457875560387,29.002513964970905,0.9598439435164133,0.0850114303951462,0.10395002737641335,0.06607283481086294,12.570399085680643,16.164148449897766,8.976649771134058,0.5958236319323381,0.7450315256913503,0.4466157387942076
