epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec
1,2803.941457522424,2024.9498220507003,778.9916408186275,0.0014320202229475693,21.23942849195399,0.8900089070059677,7.5846120858689146,6.458712079097827,1.125900005829831,0.00017226332664752893,28.029423814296724,0.9659163785874844
2,453.93660490207765,363.6508908746367,90.28571352574498,0.00019205928056956583,27.707767265102873,0.9706106262890648,6.130825044631958,4.762123829533657,1.3687012140812973,0.0001696764104229563,26.75898549636205,0.9698540115654468
3,398.60947580925097,307.7006607236455,90.90881554662334,0.000176510736857286,28.009444304552122,0.9727854002708507,6.55955374010404,5.238473959346612,1.3210797821482023,0.00025757694076552676,25.418154561042787,0.9695421190460523
4,381.2009096190828,289.2402449151351,91.96066533671735,0.0001713119890202627,28.117909435977303,0.9732899627696846,5.395815141558647,4.098656506722172,1.297158634070307,0.00017168633572813027,27.190808424949648,0.9725300871531168
5,366.59636290491477,275.88411143153763,90.71225131970446,0.0001680788808315082,28.162957053613887,0.9736474584346699,6.036838125169277,4.738444761345784,1.2983933605986338,0.00011379371218511854,28.50168976942698,0.9730596241255601
6,354.77472106427376,262.7287373474989,92.04598368061663,0.00016146839193877558,28.264093231815863,0.9741373862982926,5.662153609633446,4.168771156415343,1.4933824564286817,0.00014610087685196048,27.91923654492696,0.9697925697167714
7,351.4515666148109,259.69830385542593,91.75326279554322,0.00016109139178125068,28.294243265667234,0.974322566277043,5.604543779691061,4.191541982442141,1.4130017988234758,0.00012533661728381654,28.531176840146383,0.9727100343207519
8,344.68929010544906,253.15455696142115,91.53473305363225,0.00015749193647141476,28.354036817053483,0.9746223962843701,5.430975910718242,4.106305293348928,1.324670615427817,0.000200329586077108,26.38599932670593,0.9707456008096536
9,335.8369116398961,243.25238546940952,92.58452636031743,0.00015364590764780346,28.4218972576738,0.9749005925598868,5.6078219859302045,4.0117273553063475,1.59609462621063,0.00013590858944523157,27.90333442179362,0.9726327772537867
10,333.0334196407083,242.45160901038003,90.5818109015153,0.00015667032657026465,28.328722447580635,0.9746918606249642,5.407128985315561,4.103306248058876,1.3038227413408459,0.00014723522272167125,28.233244720776877,0.9719561460812887
11,319.8167712496355,230.4481506709239,89.36862056967206,0.0001530010305157194,28.388178924813655,0.9750324821726406,4.987458240250747,3.6268245132366816,1.3606337250433862,0.000139750730495507,27.725701855341594,0.9744291908840338
12,318.8292651425041,230.2349506938627,88.5943142226522,0.00015470329658477292,28.343633909361056,0.9749887422504018,5.002687615931034,3.7006027414600053,1.3020848711058497,0.00014672669063414408,27.392567932128905,0.9726911989351114
13,317.4964763767911,228.47321216529014,89.02326428381753,0.00015310811297361126,28.367813038035028,0.9750422024613873,5.056073491265376,3.6136565913458667,1.442416896050175,0.00015151286120635633,27.314271186510723,0.9727658875187238
14,315.72316991435406,226.88012436780883,88.84304519400213,0.00015321654867341133,28.368915374810097,0.9750658927653073,4.903569997211298,3.5655147525717816,1.3380552403988937,0.0001487736498159696,27.567856775919598,0.9733754742443561
15,315.63647932802894,226.66003651189578,88.97644254494617,0.000152658405956154,28.369830210626972,0.9750708169281765,4.856206249276797,3.5649537935554982,1.2912524517352382,0.0001552559442228206,27.37412374305725,0.973120568583409
16,314.38115077448117,223.88336058702515,90.49779033208911,0.00014917046317962547,28.45108346125526,0.9752968987582419,5.1130519749124845,3.816048551797867,1.297003422173361,0.00019265903685118245,26.50489446481069,0.970096140652895
17,312.93425821241044,225.08483921069106,87.84941864013672,0.00015430786421106492,28.33304374025896,0.9750135142656299,5.327202663138509,4.005948617051045,1.3212540489397944,0.00011982419284049684,28.28726933256785,0.9734869523545107
18,311.80711610622313,222.6576239780227,89.14949196548824,0.00015117869916311585,28.401892036058328,0.9751910181689601,4.945647327343623,3.4717502237757047,1.4738971032363672,0.0001658271447701433,27.21828193505605,0.9726288830141226
19,310.6486312902369,221.66318743375805,88.98544401919108,0.00015075034800368214,28.402868752230965,0.9752663363353901,4.91241759844621,3.3959201327015958,1.516497467827052,0.0001271284951111132,28.10273544502258,0.973606032927831
20,312.2899964319021,222.7394618536059,89.5505341534366,0.00015058834756600674,28.41767964882873,0.9752144122151967,4.89925024475654,3.4151438475002847,1.4841064019141097,0.00015946887623552659,27.26597172387441,0.9726250225802263
21,310.5786154507461,221.594403741484,88.98421143807506,0.0001500735206244529,28.41594942373122,0.9753060244129732,4.890017159432173,3.4906829170038303,1.3993342400422941,0.00016819075659350345,26.772328229586282,0.9724745999972025
22,304.39621374844376,215.54191338055506,88.85430072947136,0.0001488614451820588,28.42222940978281,0.975336703573358,4.809070540904999,3.3931283219257993,1.4159422161839903,0.00014235078316535995,27.47851572831472,0.9726046492358049
23,305.37933886559654,217.0263477705101,88.35299042615846,0.0001499256587172671,28.395815919360842,0.9752985796233489,4.831734191377958,3.497159988378485,1.334574203239133,0.00015453935419100162,27.477835622787474,0.9732708269357682
24,303.65892560335135,214.89007223047918,88.7688535536635,0.0001490990880785606,28.417121855568546,0.9753725287897327,4.7791265129099285,3.4177101465761663,1.3614163660369814,0.00015120681664272222,27.526872985839844,0.972329872628053
25,304.2684893495099,214.62216871722615,89.64632031589888,0.00014724726062310777,28.452604772920292,0.975411779790128,4.823421239346266,3.423126437249283,1.4002948050263027,0.00015371959482824118,27.32602635161082,0.9726640151242415
