epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec
1,190336.52295153288,186433.05126258885,3903.4717687814723,0.0009374335026378154,24.49643692925078,0.9288334727146049,70211.60052360372,65597.25128823139,4614.349484707447,0.00016255489080844624,29.560525021654495,0.9763188685508485
2,63082.0595147734,58459.3398275511,4622.719715570386,0.0001806386797104756,28.74075451394393,0.9749710031595276,61718.61415392287,57497.20162898936,4221.412384682513,0.00019536727709334065,28.59882849835335,0.9763242475529934
3,52860.888604765256,48976.05898020957,3884.829585794024,0.00014227488560355722,29.674552054201822,0.9769014732391348,47798.13908743351,44025.63214760638,3772.50668529754,0.00015602595955529745,29.00891161979513,0.9763490177215414
4,45254.66144059168,42146.80654111745,3107.854916540932,0.00012207337134189172,30.26400012879575,0.9778411832607188,55856.563123337764,53169.45655335771,2687.106457000083,8.572880742189653e-05,32.07626557857432,0.9804923401233998
5,41568.66685565388,39104.700230024435,2463.9666160836605,0.0001089107071023511,30.7521744610574,0.9786172488006936,41369.88721742021,39054.288522273935,2315.5987574800533,9.148080658014031e-05,31.17507727602695,0.9783665639288882
6,38521.088642716975,36366.45317822497,2154.635452198191,0.00010079961508614292,31.039075654829848,0.9790012022189054,36344.03536402925,34401.600918384305,1942.4344027904754,8.058496411088508e-05,31.689272961717972,0.9800313571666149
7,35259.44170477266,33395.733650677575,1863.7080728973822,9.32842327805081e-05,31.33067537145027,0.9794533393959298,39563.29984624335,37699.54005984042,1863.759672124335,7.758266644699727e-05,31.925898612813747,0.9795958450500001
8,33823.17414978895,32065.277110022955,1757.8970138766754,8.810954588013387e-05,31.55484685400651,0.9797933401089709,31268.01317320479,29637.041638962764,1630.9714498316987,9.2797215326387e-05,30.924753696360487,0.9777326957976564
9,31421.819689999258,29751.944460900475,1669.8752298219508,8.150679494677193e-05,31.843209151408118,0.9801047460586538,32658.02493351064,31109.48636968085,1548.5385599339263,0.00010673807318721145,30.51315512555711,0.9781296506841132
10,30023.78463788507,28509.79367918765,1513.9910046907398,7.771374554731535e-05,32.01450425640667,0.9802998053660325,31600.14584025931,30113.130298371012,1487.0154418945312,5.923837217894888e-05,33.18759412968412,0.9809964413338519
11,27055.547240632404,25625.6713948182,1429.8758314955292,7.001499435960942e-05,32.358145777083124,0.9806198650061801,25001.65043218085,23516.606310255986,1485.0441829600234,6.857065640593026e-05,32.835430449627815,0.981709564619876
12,25894.060025038878,24458.42352728821,1435.6364841551576,6.63536067451218e-05,32.52635050045935,0.9808122650565694,24450.15103474069,23002.549441073803,1447.6015910696476,5.4151238842639436e-05,33.52303200579704,0.9813703323932405
13,24290.674903037987,22816.15948399548,1474.5154314809502,6.10944652572725e-05,32.83245433789294,0.9811302306951505,24883.063268783244,23464.603432513297,1418.4598245823638,7.378304782948962e-05,32.54913638500457,0.981384701551275
14,23036.354192507777,21614.862241048948,1421.4919542068553,5.801892137035349e-05,32.95973614380823,0.9811874855468623,22189.250914228724,20646.071195561835,1543.1796589303524,6.548917422441399e-05,32.31230930571861,0.9795165207791836
15,21710.123856820202,20163.07827426133,1547.0455840052023,5.183941379659291e-05,33.335928078511316,0.9815587375260078,19582.1156811004,17985.66225482048,1596.4534158909576,4.0603194355889114e-05,34.29598183327533,0.9825640403209849
16,20673.971919199867,19141.413385617223,1532.5585396572312,4.860994009522035e-05,33.56300271969836,0.9817696112733316,19962.251070063165,18408.46943567154,1553.7817110102228,4.16331109358617e-05,34.03942177143503,0.9818485087536751
17,19925.328993955496,18292.95023349563,1632.378750914081,4.550184439722216e-05,33.75201762683019,0.9818804878476671,18719.434019697474,16946.157984956782,1773.276097074468,3.958716943669331e-05,34.54242990372029,0.9825512348337376
18,19095.314613956976,17343.48422342454,1751.8303637753165,4.164757536626553e-05,33.99745174832819,0.9820814483679866,18056.109354222073,16271.122797539894,1784.9866281062998,3.638966446739319e-05,34.43476867675781,0.9816420794801509
19,18736.132717620705,17006.187257016438,1729.9454642200922,4.023364421067595e-05,34.142229735568804,0.9821936007218338,18880.423277509974,17177.57444730718,1702.848902925532,4.5643330675839605e-05,33.27034931994499,0.9806337394612901
20,18615.100936528066,16951.84224928725,1663.2586876747168,4.079529517012294e-05,34.112629904001246,0.9821971465626034,17044.98096742021,15351.13356050532,1693.8473354907746,3.33956217644377e-05,34.80617190421896,0.9819998328990125
21,18098.150112929503,16434.286344555316,1663.8637397368373,3.912948216811985e-05,34.224612751278265,0.982231809135297,18028.486120345744,16431.4038501496,1597.082271494764,3.3088968345335624e-05,35.18593004916577,0.9835844318917457
22,17970.256807010886,16296.291336131886,1673.965457428123,3.849471442740931e-05,34.279032723033595,0.9822503908126841,17460.284532912236,15723.191904920213,1737.092672145113,3.228743227079208e-05,34.98262218718833,0.9828890815694281
23,17420.386319562724,15720.852481209271,1699.5338332912934,3.6477686563380925e-05,34.44833303740804,0.9824491088847979,17194.72041223404,15527.207467586437,1667.5129719186336,4.012741635264358e-05,34.06919450962797,0.9825025644708187
24,17765.088169477563,16123.171146049319,1641.9170441107726,3.7851501944339975e-05,34.34311336137672,0.982416482050837,19322.925729305185,17677.46601770279,1645.4596271920711,4.6973225912648905e-05,33.00513533328442,0.9796290879553937
25,17667.660317081976,16048.613708206827,1619.046602511293,3.74388367710613e-05,34.37446907685266,0.9824087560459336,20076.540693567153,18367.267370345744,1709.2732375124667,4.936424576295936e-05,32.815863528150196,0.9800148714095989
26,17015.092492270807,15313.213587177874,1701.8789205686742,3.522246050477975e-05,34.55253375537023,0.9825719208655199,17672.78211228391,15970.680155003325,1702.1019728640292,3.8936480334396425e-05,34.8929191751683,0.9828954992142129
27,15916.334337279695,14195.319324366854,1721.0150030777918,3.240845668808528e-05,34.79919783199003,0.9827452812573356,17722.295503656915,15991.240629155585,1731.054931640625,3.8303700208377854e-05,33.98197924837153,0.9804985618337672
28,15887.001736753924,14189.1277630702,1697.8739479390365,3.227967334824261e-05,34.827054498319946,0.9827798651575477,15632.126641456118,13967.446803316157,1664.6798030772109,3.353878369996389e-05,34.65735508533234,0.9822112404285593
29,15776.059747343379,14058.24909401844,1717.8106644616873,3.185614251288347e-05,34.85541904594096,0.982801626149512,15441.221170628325,13741.009724069148,1700.211497205369,2.9473977210340734e-05,35.57357528361868,0.9838500244820372
30,15720.732915941573,14023.961573885515,1696.7713058977895,3.186654322704806e-05,34.88271183538211,0.9827897080454217,15077.090986535904,13367.616657662898,1709.4743626371344,3.092931669054954e-05,35.14575564607661,0.9825842488319316
31,15558.493469527548,13899.429085826421,1659.0643815316296,3.1813287193657556e-05,34.86461000306912,0.9827936358078961,15076.770725980718,13419.238374750665,1657.5323252576463,2.9887927028423603e-05,35.35742999137716,0.9834646925013116
32,15615.429053428614,13990.13397592843,1625.2950614459141,3.193528822460984e-05,34.869067395467894,0.9827348410518248,15143.616616107049,13493.121265167885,1650.4952950984873,3.431827820911186e-05,34.69490010687645,0.9821708284794016
33,15367.479712029768,13715.516915127,1651.962793720842,3.1289730921956096e-05,34.92233618062819,0.9828252034588447,15399.835397273937,13794.032143450799,1605.803226552111,3.5891183038171567e-05,34.715836788745634,0.9822946355697957
34,15528.6377508516,13929.076948265329,1599.5608060574646,3.2106692430168644e-05,34.84921862163815,0.9827973020585228,16856.33301820146,15284.029452709441,1572.3035849713265,2.9839139352453517e-05,35.42964143955961,0.9834886548366952
