epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec,val_mse_gt,val_mse_gt_h,val_mse_gt_e,val_psnr_gt,val_psnr_gt_h,val_psnr_gt_e,val_ssim_gt,val_ssim_gt_h,val_ssim_gt_e
1,2822.705100506968,5253.2242943641695,1202.3588784385067,0.0016844786850967824,19.947969638905818,0.8702282580366066,940.6367415189743,2344.805994987488,4.523884614308675,0.0002875583031709539,26.753880739212036,0.9491741011540095,0.09446451269711058,0.12077035149559379,0.06815867545083165,13.726196964581808,14.163589358329773,13.288804690043131,0.39563656349976856,0.5658931955695152,0.22537993575679138
2,534.3466915835702,825.3344189612221,340.35485080520124,0.00018314241549810225,28.308492705720298,0.9678204518641341,634.0278391838074,1575.4195675849915,6.433340479930242,0.00020789467483458188,27.90919319788615,0.9689129789670309,0.09713829929629962,0.12019885905707876,0.07407773837136726,13.234669844309488,13.277863264083862,13.191476384798685,0.3401917020479838,0.4643908130625884,0.21599259312885502
3,478.89292951104767,647.0991042078389,366.75545512556465,0.00013308923505422503,29.53487047312949,0.9722519413131108,449.08001287778217,1113.0908036231995,6.406143357356389,0.0001632188950679847,28.259355624516804,0.973000779747963,0.09891470832129319,0.12107697656999032,0.07675243999498586,13.067488471666971,12.897865215937296,13.237111846605936,0.3060537992666165,0.41071240045130253,0.20139520060426244
4,452.4294295107584,585.8152560193391,363.505524404806,0.00012585630740164706,29.709322863845465,0.9732277612268078,289.5808256467183,715.0595792134603,5.92830369869868,0.00010232660072991469,30.19439474741618,0.9753966704010963,0.09862153185531497,0.12314370383198063,0.07409935793839395,13.011263291041056,12.853082915147146,13.169443726539612,0.2679992380241553,0.3612796147353947,0.1747188659889313
5,436.351604479749,546.3741009246681,363.00325225540814,0.00011967330539837822,29.792666977615717,0.9739231394506743,274.22108999888104,675.457407951355,6.7302014629046125,0.00012549466388615352,29.776198546091717,0.9741461823383967,0.09839027499159177,0.12221280749266346,0.07456774140397708,13.020465215047201,12.842248837153116,13.198681553204855,0.26081766840070486,0.3504100488498807,0.17122528655454516
6,426.302704544429,525.6238719705157,360.08857159365976,0.00011778292905740518,29.8138891215573,0.9743363402466073,254.20989318688711,623.8177159627279,7.804672946532567,0.00011975230715203604,29.387479066848755,0.9758329540491104,0.09911434616272648,0.12466235691681504,0.07356633703845243,12.903736233711243,12.660344044367472,13.147128144900003,0.2400391415382425,0.2962750429287553,0.1838032366843739
7,418.0121803826065,508.36200681568886,357.77894180080904,0.00011545255087383348,29.8377320348369,0.9747762289516169,301.1678376197815,743.5140635172526,6.270347535610199,0.0001370790705550462,29.257920265197754,0.9768377915024757,0.10041989743088682,0.12681687452519932,0.07402292142311732,12.67110820611318,12.353465040524801,12.988751530647278,0.20212525121557215,0.2596952755896685,0.14455522416089175
8,413.52844437151725,499.25219936280456,356.3792540744583,0.00011305631428232976,29.903904560052954,0.9749634217876959,238.74076926708221,588.4587607383728,5.595433284838994,0.00010824473004807562,30.477238178253174,0.9764096712072691,0.09941858984529972,0.12600490606079498,0.07283227203879505,13.01940361658732,12.894448081652323,13.144359151522318,0.22640455211512744,0.3129216712356235,0.13988743444982296
9,407.838886351382,487.8230544899312,354.51608717498056,0.00011301162380322933,29.88519021346106,0.9748505753645965,219.74031492074332,539.3072906335195,6.695651600758235,0.00010853860764351946,30.17989166577657,0.9758345037698746,0.09913446862871449,0.12412003117303054,0.07414890445458393,12.980115373929342,12.78145045042038,13.178780118624369,0.21416124049574137,0.28421039537837106,0.14411208437134823
10,403.9904536748949,483.21402154714576,351.174721957383,0.00011345357098171826,29.850514418705945,0.9749021045687074,208.11783333619437,511.2389767964681,6.0370673934618635,0.00011556106134473036,29.877446095148724,0.9720595329999924,0.09852951718494296,0.12434567728390296,0.07271335704717785,13.152769366900126,13.076624592145285,13.228914499282837,0.23411022995909056,0.3155929218046367,0.15262753456287706
11,401.1018315536716,474.11337696093517,352.4274471698779,0.00011074168688317781,29.929682625413506,0.9751357119089055,236.7637122074763,584.3403511842092,5.045951108137767,0.00013678260772091258,28.742292642593384,0.9743606373667717,0.10001614425952236,0.12870439530039826,0.07132789484846096,13.008062998453775,12.773627718289694,13.242498477300009,0.1884046266010652,0.2488028821729434,0.12800637035009763
