epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec
1,3139.602759989517,2378.8281752599923,760.7745831159618,0.0014362834711637463,20.81981867862539,0.8943905326144955,14.541107191125551,12.721642646680275,1.819464557574441,0.00025219610746853504,27.558163744131726,0.9618171280423801
2,708.7677289411355,567.6035377177017,141.1641913047899,0.00024741144048563707,26.857100907095237,0.969971318663014,9.65273295990626,7.4519768184671795,2.2007561388139925,0.00022518793870328105,27.781943636417388,0.9663200485408306
3,583.7858571418653,448.09527875348857,135.6905786957221,0.00020559371494536643,27.518583860442536,0.9726750192484019,8.563756882478794,6.688759623224537,1.8749972609579564,0.00019438047005951377,27.26359428310394,0.9717847012281418
4,524.8640893511298,408.36358664273087,116.50050288015068,0.00019691512513646725,27.633931306866106,0.9730628884234135,7.691660532583793,5.991750896692276,1.699909640610839,0.0001570308611077659,27.67427550236384,0.9721716428399086
5,500.70562328320545,390.8841874362168,109.82143622665043,0.00018911820526740466,27.79194792526028,0.9734144796268634,7.073380965471268,5.365930629794796,1.7074503420951466,0.0002041504583406398,26.720867178440095,0.9686836644907793
6,458.83832090838825,354.1442081035596,104.69411183759499,0.00018017219709341693,27.891242151576762,0.9738745820042082,6.657461808453004,5.0218931497583785,1.6355686609596014,0.0002064640460254547,26.379008821487428,0.9708898954788844
7,442.30576100281627,338.3403506165997,103.96541038621659,0.00017431253187057133,28.03121443608361,0.9742079301609248,6.67594720779856,5.264925977090995,1.4110212295477589,0.0001382042938136389,27.902365027745564,0.9739702230493228
8,420.55647686420457,320.5105970662917,100.04587996966465,0.0001717406005365636,28.06599923219726,0.9743885913448876,6.3952100435396035,4.811938035413623,1.5832720110466083,0.00015939354928104876,27.627875150203703,0.9715974960327148
9,408.3285645037466,307.21842338236587,101.11014138352814,0.00016519434004759977,28.181231505497937,0.9747579869642077,6.046297859897217,4.348633140270909,1.6976647214094798,0.00016876987066765045,27.217669739723206,0.9705735463996729
10,398.71450570635324,297.9954494277448,100.71905615205448,0.0001634706942581404,28.219053211935325,0.9748269948066693,5.936244200875362,4.339031541585922,1.597212651617825,0.00015521374518417965,27.473299829800922,0.9723436646163464
11,389.6800701448703,290.38660635202416,99.29346400979571,0.0001630252035201877,28.217253852229547,0.9747574337144599,5.771543275554975,4.21408665133516,1.5574566203703484,0.00016691155427937094,27.210473469734193,0.9726467085977395
12,389.21826370745475,291.0920096483276,98.12625420376023,0.00016400091407424165,28.213867232697837,0.9748064157380877,6.60978196884195,5.039809204975764,1.569972763394937,0.00023706110778645476,25.74570701535543,0.9692628239393234
13,379.77761714266376,281.66897825268205,98.10863934196001,0.00016075847393535718,28.25961088117265,0.9749130062158639,5.625015216221412,4.13014535621802,1.4948698616176843,0.00018389165900650065,26.667764101664226,0.9721467968126138
14,377.6537609009946,280.69026706569,96.96349363643411,0.0001619244151512438,28.22275674512601,0.9748267840011425,5.484869625608126,4.071493826257686,1.4133758001045014,0.00017017603965481005,27.078600941340127,0.9701262219746908
15,374.0314253675994,276.84724435309096,97.18418059868836,0.00016077001149203656,28.25374776153203,0.9748156714778375,5.840921954383453,4.3966864101092025,1.4442355432271337,0.0001278949406863224,28.057595518430073,0.9715329977273941
16,372.1619127824973,276.0654727700762,96.09644050959727,0.00016185844245732826,28.23528700417252,0.9748260815985395,5.621407145331303,4.089700560107827,1.5317065846578528,0.0001302086965285222,28.20035159810384,0.9728731851279736
17,369.74510724397635,272.5925457127286,97.15256047361835,0.00015872256939025747,28.30736967059673,0.9749637526499717,5.8031659602820875,4.253175284281373,1.5499906706685822,0.00012804215674380734,27.931967387517293,0.9741450562874476
18,367.47656767063233,269.89203600408905,97.58453109705053,0.00015775577243601227,28.319995769392257,0.9750081287317366,5.536115841776133,3.935148092503349,1.6009677494571855,0.00014486659468821017,27.087751881599427,0.9746634014646213
19,367.56549535091455,271.6776084719111,95.88788775584145,0.00015925566083027472,28.288169327505393,0.9750054040085083,5.784813075025876,4.139566314811508,1.6452467607775083,0.0001909191198822858,26.56998324807485,0.9723452334702015
20,364.22364112890165,267.6301410729286,96.59349960399464,0.00015729105902322066,28.3213152885437,0.9751322583705893,5.4413850863277915,3.9041829594572386,1.5372021303903312,0.000165067329152104,27.233328265190124,0.9725263191064198
21,361.26799600610235,266.0483917489436,95.2196044108314,0.00015935084062324443,28.268291373953435,0.97490493953228,5.44616638687253,3.98777323547254,1.4583931535007433,0.00014307259901276363,27.881789021174114,0.9736396938065688
22,359.45315804865686,263.86282869311873,95.59032875892676,0.0001578967477872491,28.303203406492116,0.9750908895691425,5.447703315834205,3.935548868402839,1.5121544456146658,0.00012263067788414144,28.54741170056661,0.9738037322362264
23,359.1762552848924,263.97030106313986,95.20595426695041,0.0001575599185624066,28.315307497413237,0.9751376841588043,5.504942806273699,3.942543021897475,1.5623997840561594,0.00012441256599777262,28.27670556195577,0.9729862073063851
24,358.16134632707207,263.755575424122,94.40577060464435,0.00015887547482056953,28.27292606389918,0.9749936303256247,5.473239250361919,3.903775287285447,1.5694639551012466,0.00017727640782626015,26.920048260052997,0.9704963250160217
25,355.28842618680113,260.74118117924553,94.54724560416705,0.00015710725494577952,28.296677892242,0.9750257338534034,5.3357476662695404,3.8863910935372115,1.4493565731868148,0.00015758731489404454,27.00944973150889,0.9729747795959314
