epoch,train_loss,train_loss_mse,train_loss_kl,train_mse_rec,train_psnr_rec,train_ssim_rec,val_loss,val_loss_mse,val_loss_kl,val_mse_rec,val_psnr_rec,val_ssim_rec,val_mse_gt,val_mse_gt_h,val_mse_gt_e,val_psnr_gt,val_psnr_gt_h,val_psnr_gt_e,val_ssim_gt,val_ssim_gt_h,val_ssim_gt_e
1,3014.1050133004574,3014.1050133004574,1547.425684201209,0.0007183316997358957,26.76167625725552,0.9311531924805935,1301.9209616978962,1301.9209616978962,19.288429737091064,0.00012433327871500902,30.566994667053223,0.9729376857479414,0.09833091186980407,0.14849083234245578,0.04817099248369535,10.80825412273407,8.708650469779968,12.907857894897461,0.28415079104403657,0.36880008938411873,0.19950148990998665
2,524.177816562743,524.177816562743,1729.5201792061612,5.8684819657790035e-05,32.74915113494294,0.9798362262864814,1119.6972602208455,1119.6972602208455,21.967257102330525,0.00013289625432359267,30.52491839726766,0.9757096320390701,0.09853304689750075,0.14866637717932463,0.04839971661567688,10.969014386336008,8.974620888630549,12.963407834370932,0.27001856671025354,0.3474216802666585,0.1926154502046605
3,426.7010916759618,426.7010916759618,1924.5738840690722,4.524871289862281e-05,33.67205875405768,0.9814200414018044,972.3222104708353,972.3222104708353,23.842406352361042,0.00012044562777191459,31.174505551656086,0.977058619260788,0.09844083075101177,0.14951652428135276,0.04736513729828099,10.626370867093405,8.316298688451448,12.936443130175272,0.25503650152434904,0.31551994383335114,0.19455305797358355
4,390.0705373863473,390.0705373863473,2096.130980432881,4.087588197404907e-05,34.06487916205167,0.982042172720647,925.8444078763326,925.8444078763326,25.345494588216145,0.00011040480558222043,31.12189785639445,0.9777871718009313,0.09825670626014471,0.1490769830221931,0.04743642969212184,10.760084668795267,8.602350234985352,12.917818864186605,0.2469607430199782,0.30198716931045055,0.19193431672950587
5,362.7081577789162,362.7081577789162,2259.1959974822275,3.784546420772704e-05,34.322714294867495,0.9823713452330133,903.7090310255686,903.7090310255686,27.74093214670817,0.00011071049508852109,30.7629652818044,0.9780181422829628,0.0982802218447129,0.14965290343388915,0.04690754161371539,10.559357643127441,8.376104563474655,12.742610732714335,0.24935851758345962,0.3035385999828577,0.19517843704670668
6,342.47974030553445,342.47974030553445,2440.578520282185,3.57127783249198e-05,34.536560998708715,0.9825867210378014,911.6726586818695,911.6726586818695,29.822241465250652,0.00011015995323759853,30.676019589106243,0.9784143591920534,0.09822914563119411,0.1493663227496048,0.04709196917247027,10.73744261264801,8.81774174173673,12.657143553098043,0.2590537027766307,0.3220784279207389,0.1960289767012
7,326.1351909727847,326.1351909727847,2587.26155112027,3.396545715128807e-05,34.71290115157575,0.9827676166149112,863.6805737018585,863.6805737018585,32.0318349202474,0.00011131765465203595,30.633843262990315,0.978492317100366,0.09854048769921064,0.15032533928751945,0.0467556327348575,10.357110182444254,8.041868607203165,12.672351519266764,0.25514782778918743,0.3110730641831954,0.19922258580724397
8,317.36535380575896,317.36535380575896,2726.9778407670874,3.304205338540087e-05,34.81735883956837,0.9828823006831074,904.2871557076772,904.2871557076772,34.80734610557556,0.00011307040737544109,30.41638453801473,0.9787166441480318,0.09851541090756655,0.15049477837358913,0.04653604452808698,10.48509395122528,8.438952773809433,12.531235416730246,0.2686392829443018,0.33393795788288116,0.2033406107996901
9,304.153308976883,304.153308976883,2879.6818454254294,3.165846814123375e-05,34.94695724921204,0.9830246427895334,929.2387462457021,929.2387462457021,35.34858846664429,0.00011763478687498719,30.194448788960774,0.9786046048005422,0.09860017243772745,0.15098003298044205,0.046220311895012856,10.07019990682602,7.6084022497137385,12.531997362772623,0.2582589890807867,0.31299535123010475,0.20352262817323208
10,291.84131098019566,291.84131098019566,2901.295650247149,3.036330882764021e-05,35.092355122498425,0.9831533077486319,903.0412151813507,903.0412151813507,34.958953539530434,0.00012079794820844351,30.057262659072876,0.9789666359623274,0.09837680278966825,0.1498820798782011,0.04687152674887329,10.57158249616623,8.560177554686865,12.582987546920776,0.26254262526830036,0.32637002877891064,0.19871522144724926
11,284.0184129290106,284.0184129290106,2952.7954376365337,2.953229199261686e-05,35.18424025983042,0.9832323887054389,870.4487591584524,870.4487591584524,36.37672392527262,0.00012250546978975763,30.0307563940684,0.9789919232328733,0.09867478674277663,0.150819375179708,0.046530196986471616,10.151543815930685,7.695887006819248,12.607200702031454,0.2565872489164273,0.31229223124682903,0.20088226658602557
12,277.85738043762495,277.85738043762495,3114.365882331161,2.8881899335518725e-05,35.24927240525377,0.9833032685151032,890.5522907574972,890.5522907574972,37.95416108767191,0.00012762660549014981,29.71623460451762,0.9791623130440712,0.09863857692107558,0.1505432779279848,0.046733875293284655,10.37743761142095,8.27766585846742,12.477209448814392,0.2673345450311899,0.3337438777089119,0.20092520862817764
13,270.06167989432527,270.06167989432527,3195.5194979843936,2.806964476411595e-05,35.350954652397554,0.983361335868519,903.5077543258667,903.5077543258667,38.88749043146769,0.00012989587783825604,29.760454575220745,0.9789945185184479,0.09865089521432917,0.15081276015068093,0.046489031170494854,10.284807523091635,8.06650905807813,12.503105839093527,0.26614846630642813,0.32908787454168004,0.20320906024426222
14,256.9679268751099,256.9679268751099,3255.2116488054467,2.67059513501266e-05,35.51608926764032,0.9834749928159171,863.505629936854,863.505629936854,39.46810952822367,0.00013906036618512493,29.35742513338725,0.9793193687995275,0.09874011296778917,0.1507722856476903,0.04670794036549827,10.29328727722168,8.079887027541796,12.506687641143799,0.2662198922286431,0.33124383228520554,0.20119595403472582
